asset,time,PriceUSD
usdt,2023-02-01 00:00:00+00:00,1.00006082028054
usdt,2023-02-02 00:00:00+00:00,1.00015585505552
usdt,2023-02-03 00:00:00+00:00,1.00008024693162
usdt,2023-02-04 00:00:00+00:00,1.00008609146698
usdt,2023-02-05 00:00:00+00:00,1.00024914202221
usdt,2023-02-06 00:00:00+00:00,1.00004485797779
usdt,2023-02-07 00:00:00+00:00,1.00003534541204
usdt,2023-02-08 00:00:00+00:00,1.00000788077148
usdt,2023-02-09 00:00:00+00:00,1.0000815075979
usdt,2023-02-10 00:00:00+00:00,1.00013026680304
usdt,2023-02-11 00:00:00+00:00,1.00009598743425
usdt,2023-02-12 00:00:00+00:00,1.00015710841613
usdt,2023-02-13 00:00:00+00:00,1.00065723641146
usdt,2023-02-14 00:00:00+00:00,1.00024291291642
usdt,2023-02-15 00:00:00+00:00,1.00015979105786
usdt,2023-02-16 00:00:00+00:00,1.00009443424898
usdt,2023-02-17 00:00:00+00:00,1.00013240151958
usdt,2023-02-18 00:00:00+00:00,1.00015071040327
usdt,2023-02-19 00:00:00+00:00,1.00022348042081
usdt,2023-02-20 00:00:00+00:00,1.00009604558738
usdt,2023-02-21 00:00:00+00:00,1.00013917416715
usdt,2023-02-22 00:00:00+00:00,1.00004554997078
usdt,2023-02-23 00:00:00+00:00,1.00017807597896
usdt,2023-02-24 00:00:00+00:00,1.00002630829924
usdt,2023-02-25 00:00:00+00:00,1.00011663267095
usdt,2023-02-26 00:00:00+00:00,1.00006413476537
usdt,2023-02-27 00:00:00+00:00,1.00005394886032
usdt,2023-02-28 00:00:00+00:00,1.00015071244886
