asset,time,PriceUSD
usdt,2020-01-01 00:00:00+00:00,0.996259696727989
usdt,2020-01-02 00:00:00+00:00,0.997102427485304
usdt,2020-01-03 00:00:00+00:00,0.9984743893851804
usdt,2020-01-04 00:00:00+00:00,0.9987183423069544
usdt,2020-01-05 00:00:00+00:00,0.9989031241032352
usdt,2020-01-06 00:00:00+00:00,1.000652840095971
usdt,2020-01-07 00:00:00+00:00,1.0005538673916403
usdt,2020-01-08 00:00:00+00:00,0.999426364359422
usdt,2020-01-09 00:00:00+00:00,0.9994838708620596
usdt,2020-01-10 00:00:00+00:00,0.9995910920130856
usdt,2020-01-11 00:00:00+00:00,0.9999316546996388
usdt,2020-01-12 00:00:00+00:00,0.9997510956697888
usdt,2020-01-13 00:00:00+00:00,0.9998476020223114
usdt,2020-01-14 00:00:00+00:00,1.0000409020624117
usdt,2020-01-15 00:00:00+00:00,0.9991763048729826
usdt,2020-01-16 00:00:00+00:00,0.9987817684873016
usdt,2020-01-17 00:00:00+00:00,0.9977789587220188
usdt,2020-01-18 00:00:00+00:00,0.9998597136602712
usdt,2020-01-19 00:00:00+00:00,0.9987497832500792
usdt,2020-01-20 00:00:00+00:00,0.9981798821730417
usdt,2020-01-21 00:00:00+00:00,0.998459602754346
usdt,2020-01-22 00:00:00+00:00,0.997610132998606
usdt,2020-01-23 00:00:00+00:00,0.9976840398980504
usdt,2020-01-24 00:00:00+00:00,0.9983105754585294
usdt,2020-01-25 00:00:00+00:00,0.9981715954201458
usdt,2020-01-26 00:00:00+00:00,0.9976792882188508
usdt,2020-01-27 00:00:00+00:00,0.9979969538568132
usdt,2020-01-28 00:00:00+00:00,1.001200567114145
usdt,2020-01-29 00:00:00+00:00,0.9989035268229488
usdt,2020-01-30 00:00:00+00:00,0.9984749054064104
usdt,2020-01-31 00:00:00+00:00,0.9985173764818788
