asset,time,PriceUSD
usdt,2019-10-01 00:00:00+00:00,1.002836209910516
usdt,2019-10-02 00:00:00+00:00,1.002796860852296
usdt,2019-10-03 00:00:00+00:00,1.0019739181115102
usdt,2019-10-04 00:00:00+00:00,1.0021004528986517
usdt,2019-10-05 00:00:00+00:00,1.0024836475630805
usdt,2019-10-06 00:00:00+00:00,0.9992228644017308
usdt,2019-10-07 00:00:00+00:00,1.00287435098708
usdt,2019-10-08 00:00:00+00:00,1.000597543608954
usdt,2019-10-09 00:00:00+00:00,1.002101324401571
usdt,2019-10-10 00:00:00+00:00,1.0028944878796362
usdt,2019-10-11 00:00:00+00:00,1.0011381757362672
usdt,2019-10-12 00:00:00+00:00,1.0007696320889437
usdt,2019-10-13 00:00:00+00:00,1.0001044099680916
usdt,2019-10-14 00:00:00+00:00,1.0007009293991245
usdt,2019-10-15 00:00:00+00:00,1.000205808984714
usdt,2019-10-16 00:00:00+00:00,1.000152689248765
usdt,2019-10-17 00:00:00+00:00,1.0006491594878864
usdt,2019-10-18 00:00:00+00:00,1.0012847467825978
usdt,2019-10-19 00:00:00+00:00,1.0010773474774926
usdt,2019-10-20 00:00:00+00:00,1.0020566212179154
usdt,2019-10-21 00:00:00+00:00,1.0018508204947087
usdt,2019-10-22 00:00:00+00:00,1.0004922034236157
usdt,2019-10-23 00:00:00+00:00,1.001253001854174
usdt,2019-10-24 00:00:00+00:00,1.0016157299133903
usdt,2019-10-25 00:00:00+00:00,1.0014250223087544
usdt,2019-10-26 00:00:00+00:00,1.003001599965471
usdt,2019-10-27 00:00:00+00:00,1.0024842718143057
usdt,2019-10-28 00:00:00+00:00,1.0016786583725783
usdt,2019-10-29 00:00:00+00:00,1.0022998852573446
usdt,2019-10-30 00:00:00+00:00,1.001290769637286
usdt,2019-10-31 00:00:00+00:00,1.00107409610557
