asset,time,PriceUSD
usdt,2020-12-01 00:00:00+00:00,1.000644257587571
usdt,2020-12-02 00:00:00+00:00,1.0006221876095849
usdt,2020-12-03 00:00:00+00:00,1.0008296884273884
usdt,2020-12-04 00:00:00+00:00,1.0003078112215082
usdt,2020-12-05 00:00:00+00:00,1.0001144550993324
usdt,2020-12-06 00:00:00+00:00,1.0005093150031843
usdt,2020-12-07 00:00:00+00:00,1.000298411795793
usdt,2020-12-08 00:00:00+00:00,0.999332554061952
usdt,2020-12-09 00:00:00+00:00,1.0002742039742842
usdt,2020-12-10 00:00:00+00:00,1.000013556945991
usdt,2020-12-11 00:00:00+00:00,1.00001746931619
usdt,2020-12-12 00:00:00+00:00,1.00051616902899
usdt,2020-12-13 00:00:00+00:00,0.999410360441122
usdt,2020-12-14 00:00:00+00:00,0.999874322033898
usdt,2020-12-15 00:00:00+00:00,1.00028592278127
usdt,2020-12-16 00:00:00+00:00,1.00099731735827
usdt,2020-12-17 00:00:00+00:00,1.00021416432899
usdt,2020-12-18 00:00:00+00:00,1.0011420858725
usdt,2020-12-19 00:00:00+00:00,1.00111520418525
usdt,2020-12-20 00:00:00+00:00,1.00058032729398
usdt,2020-12-21 00:00:00+00:00,1.00012260315605
usdt,2020-12-22 00:00:00+00:00,1.00001761075395
usdt,2020-12-23 00:00:00+00:00,0.99997585622443
usdt,2020-12-24 00:00:00+00:00,0.999732197545295
usdt,2020-12-25 00:00:00+00:00,0.999572641145529
usdt,2020-12-26 00:00:00+00:00,0.999242875508393
usdt,2020-12-27 00:00:00+00:00,0.998747929865576
usdt,2020-12-28 00:00:00+00:00,0.998351549386324
usdt,2020-12-29 00:00:00+00:00,0.999086760958504
usdt,2020-12-30 00:00:00+00:00,1.00045484307442
usdt,2020-12-31 00:00:00+00:00,1.00110999415546
