asset,time,PriceUSD
usdt,2024-03-01 00:00:00+00:00,1.00084563723453
usdt,2024-03-02 00:00:00+00:00,1.00077489352687
usdt,2024-03-03 00:00:00+00:00,1.00051060740495
usdt,2024-03-04 00:00:00+00:00,1.00145049611635
usdt,2024-03-05 00:00:00+00:00,1.00114269269874
usdt,2024-03-06 00:00:00+00:00,1.00069975470827
usdt,2024-03-07 00:00:00+00:00,1.00173645497102
usdt,2024-03-08 00:00:00+00:00,1.00232602089255
usdt,2024-03-09 00:00:00+00:00,1.00218952992054
usdt,2024-03-10 00:00:00+00:00,1.00101370795159
usdt,2024-03-11 00:00:00+00:00,1.00030545382313
usdt,2024-03-12 00:00:00+00:00,1.00022593918922
usdt,2024-03-13 00:00:00+00:00,1.00065802544158
usdt,2024-03-14 00:00:00+00:00,0.999709191341082
usdt,2024-03-15 00:00:00+00:00,1.00011368774036
usdt,2024-03-16 00:00:00+00:00,0.999435818437094
usdt,2024-03-17 00:00:00+00:00,0.999330536849506
usdt,2024-03-18 00:00:00+00:00,0.999920420119072
usdt,2024-03-19 00:00:00+00:00,0.999449292516663
usdt,2024-03-20 00:00:00+00:00,1.00025915893836
usdt,2024-03-21 00:00:00+00:00,0.999757063108138
usdt,2024-03-22 00:00:00+00:00,1.00017965659345
usdt,2024-03-23 00:00:00+00:00,1.00012414868938
usdt,2024-03-24 00:00:00+00:00,1.0000079066887
usdt,2024-03-25 00:00:00+00:00,1.00036077479731
usdt,2024-03-26 00:00:00+00:00,1.00008889624613
usdt,2024-03-27 00:00:00+00:00,0.999580040601198
usdt,2024-03-28 00:00:00+00:00,1.00014215144091
usdt,2024-03-29 00:00:00+00:00,1.00071895085097
usdt,2024-03-30 00:00:00+00:00,1.00043168067653
usdt,2024-03-31 00:00:00+00:00,1.00007469001675
