Year,Asset,Country,VolumeUSD
2023,usdt,AUD,11575563.111352926
2023,usdt,AUD,12816381.585610358
2023,usdt,AUD,7881689.542427619
2023,usdt,AUD,6143419.987761491
2023,usdt,AUD,9449505.841322023
2023,usdt,AUD,9719893.995951522
2023,usdt,AUD,10439095.906489516
2023,usdt,AUD,11002660.002255276
2023,usdt,AUD,2766933.0698192352
2023,usdt,AUD,2001736.2021042134
2023,usdt,AUD,2069274.2973375733
2023,usdt,AUD,6699490.86737594
2023,usdt,AUD,4224487.566098601
2023,usdt,AUD,4371567.906775205
2023,usdt,AUD,3256855.097369891
2023,usdt,AUD,3914868.7709733844
2023,usdt,AUD,6416384.709993562
2023,usdt,AUD,3707084.989404107
2023,usdt,AUD,4652578.753968725
2023,usdt,AUD,7669280.183633917
2023,usdt,AUD,6227421.44974541
2023,usdt,AUD,15221240.703828208
2023,usdt,AUD,12772828.399665527
2023,usdt,AUD,11146897.432540577
2023,usdt,AUD,7025594.79169462
2023,usdt,AUD,7607615.904710305
2023,usdt,AUD,9371895.385417411
2023,usdt,AUD,10169443.43046405
2023,usdt,AUD,12417898.861851966
2023,usdt,AUD,11550397.36841561
2023,usdt,AUD,10084761.538534582
2023,usdt,AUD,6508650.688717773
2023,usdt,AUD,5921498.171061071
2023,usdt,AUD,14135537.287829097
2023,usdt,AUD,12012510.285260648
2023,usdt,AUD,16284487.699787894
2023,usdt,AUD,15834805.206738716
2023,usdt,AUD,11524972.7218936
2023,usdt,AUD,7498523.935273214
2023,usdt,AUD,7854341.899447208
2023,usdt,AUD,11076210.718998935
2023,usdt,AUD,14919213.080118237
2023,usdt,AUD,13710695.493333444
2023,usdt,AUD,12916439.698122926
2023,usdt,AUD,13940551.74255844
2023,usdt,AUD,7858203.416369231
2023,usdt,AUD,6628524.091574214
2023,usdt,AUD,12630624.371030755
2023,usdt,AUD,12375023.789093025
2023,usdt,AUD,12129655.730835795
2023,usdt,AUD,10935617.68914958
2023,usdt,AUD,13680261.249556342
2023,usdt,AUD,7089151.106741684
2023,usdt,AUD,6247378.368343
2023,usdt,AUD,7725806.426411113
2023,usdt,AUD,15728832.895424632
2023,usdt,AUD,15699132.315327836
2023,usdt,AUD,16089220.802556498
2023,usdt,AUD,20328456.879280977
2023,usdt,AUD,23087659.673170526
2023,usdt,AUD,17542233.82598616
2023,usdt,AUD,22289903.849630695
2023,usdt,AUD,20314496.33483515
2023,usdt,AUD,16053297.6307896
2023,usdt,AUD,14116323.189049205
2023,usdt,AUD,17729200.78320241
2023,usdt,AUD,10713591.186214458
2023,usdt,AUD,9877848.534321265
2023,usdt,AUD,15612738.695864439
2023,usdt,AUD,14240963.826408105
2023,usdt,AUD,16346435.729728116
2023,usdt,AUD,16000560.537898341
2023,usdt,AUD,14252468.144730773
2023,usdt,AUD,8441564.488500353
2023,usdt,AUD,8502702.508638324
2023,usdt,AUD,13276360.187807852
2023,usdt,AUD,13484274.108078599
2023,usdt,AUD,14859768.886313008
2023,usdt,AUD,15593106.8014703
2023,usdt,AUD,11842294.444114877
2023,usdt,AUD,1100173.525258487
2023,usdt,AUD,9752565.693776462
2023,usdt,AUD,9736805.654236574
2023,usdt,AUD,17932901.760326214
2023,usdt,AUD,14643590.40119997
2023,usdt,AUD,13907906.053538037
2023,usdt,AUD,13103522.144366266
2023,usdt,AUD,9778764.900693858
2023,usdt,AUD,7476207.28653155
2023,usdt,AUD,6767543.952255384
2023,usdt,AUD,9829500.292476041
2023,usdt,AUD,18575765.089976005
2023,usdt,AUD,17491466.801790006
2023,usdt,AUD,18199574.110936232
2023,usdt,AUD,17985520.66579981
2023,usdt,AUD,8516936.473678678
2023,usdt,AUD,9198031.013581246
2023,usdt,AUD,14005690.814928167
2023,usdt,AUD,16005152.21627936
2023,usdt,AUD,20172277.45926042
2023,usdt,AUD,17046100.698545508
2023,usdt,AUD,14770088.914627109
2023,usdt,AUD,6634838.19612138
2023,usdt,AUD,6959051.204051931
2023,usdt,AUD,16495539.474134997
2023,usdt,AUD,11106910.914864616
2023,usdt,AUD,17361094.624917574
2023,usdt,AUD,13269403.597497292
2023,usdt,AUD,12204299.497553509
2023,usdt,AUD,7312844.040212391
2023,usdt,AUD,10841019.19715246
2023,eth,AUD,3919847.3807857754
2023,eth,AUD,3538808.117118983
2023,eth,AUD,2567657.7453413396
2023,eth,AUD,1349958.4552228441
2023,eth,AUD,1454689.4554257293
2023,eth,AUD,2248988.9568768255
2023,eth,AUD,2442767.554015973
2023,eth,AUD,2266433.9599497817
2023,eth,AUD,3005037.6942109587
2023,eth,AUD,2460485.8755074046
2023,eth,AUD,1246648.1248659668
2023,eth,AUD,1296896.2460691107
2023,eth,AUD,2249485.531035055
2023,eth,AUD,2732958.0374500947
2023,eth,AUD,3370223.576017663
2023,eth,AUD,4173766.2418871685
2023,eth,AUD,2887997.6343648257
2023,eth,AUD,1537793.2035880962
2023,eth,AUD,1893389.2832436615
2023,eth,AUD,2832904.5478153666
2023,eth,AUD,2846234.0513926717
2023,eth,AUD,2970573.4103933126
2023,eth,AUD,2909633.1240422307
2023,eth,AUD,2973109.652846353
2023,eth,AUD,1329319.2137388438
2023,eth,AUD,2043682.6002046869
2023,eth,AUD,2813813.1398718716
2023,eth,AUD,2658683.8028817275
2023,eth,AUD,1577250.8948874376
2023,eth,AUD,1751769.2795096694
2023,eth,AUD,4076424.457525397
2023,eth,AUD,3246420.810309368
2023,eth,AUD,4008598.2889964906
2023,eth,AUD,2304350.267903824
2023,eth,AUD,1685145.5923443064
2023,eth,AUD,1038139.810986786
2023,eth,AUD,2609574.941409545
2023,eth,AUD,2410283.9727162994
2023,eth,AUD,2503121.982786982
2023,eth,AUD,4005400.0397272385
2023,eth,AUD,5019104.687389085
2023,eth,AUD,5406378.682487609
2023,eth,AUD,2396864.4632882294
2023,eth,AUD,2816487.928156047
2023,eth,AUD,3611381.592482439
2023,eth,AUD,2409220.6874401323
2023,eth,AUD,5833695.067996663
2023,eth,AUD,4469505.595211222
2023,eth,AUD,3781431.20911077
2023,eth,AUD,2268835.842076899
2023,eth,AUD,2266146.3162070275
2023,eth,AUD,4477872.781574751
2023,eth,AUD,2876307.671829308
2023,eth,AUD,5604009.128144065
2023,eth,AUD,4359480.01349486
2023,eth,AUD,2902745.569815126
2023,eth,AUD,1703723.9404282363
2023,eth,AUD,1735525.56731474
2023,eth,AUD,3290948.165906428
2023,eth,AUD,2653010.0975890826
2023,eth,AUD,4751377.775879055
2023,eth,AUD,1211620.4592967553
2023,eth,AUD,1910733.4637125542
2023,eth,AUD,1894451.3525678632
2023,eth,AUD,2014081.4986950767
2023,eth,AUD,1970680.854150087
2023,eth,AUD,5033094.972593243
2023,eth,AUD,5443328.851280729
2023,eth,AUD,5305602.5346634835
2023,eth,AUD,5319664.350974508
2023,eth,AUD,8448348.099147316
2023,eth,AUD,9579133.94465201
2023,eth,AUD,5353526.845153931
2023,eth,AUD,3420561.2647154117
2023,eth,AUD,6390784.555596241
2023,eth,AUD,3900203.3194577447
2023,eth,AUD,2865753.7187488903
2023,eth,AUD,3800779.4465449657
2023,eth,AUD,4824728.813051725
2023,eth,AUD,4583741.452443325
2023,eth,AUD,4757308.23774494
2023,eth,AUD,3015604.094147326
2023,eth,AUD,2051330.1647452777
2023,eth,AUD,2143345.5535655594
2023,eth,AUD,3089884.687331547
2023,eth,AUD,2343593.8025993113
2023,eth,AUD,3772306.526617713
2023,eth,AUD,3806364.049644686
2023,eth,AUD,5029452.871238443
2023,eth,AUD,328220.2758335466
2023,eth,AUD,3585226.8920334387
2023,eth,AUD,2966370.1848708536
2023,eth,AUD,3671739.288012845
2023,eth,AUD,3048609.449200523
2023,eth,AUD,4936285.981944657
2023,eth,AUD,4130515.5676336926
2023,eth,AUD,2481143.358123496
2023,eth,AUD,4531753.156172055
2023,eth,AUD,3010290.6628071116
2023,eth,AUD,4563667.00638493
2023,eth,AUD,3315890.203066496
2023,eth,AUD,3605541.845445197
2023,eth,AUD,1689177.8899795734
2023,eth,AUD,1557944.6490548407
2023,eth,AUD,2444839.472582131
2023,eth,AUD,2100584.0891752043
2023,eth,AUD,1410085.9210917645
2023,eth,AUD,1592300.591912743
2023,eth,AUD,430125.248909421
2023,eth,AUD,270333.22948833153
2023,eth,AUD,533841.3347755205
2023,eth,AUD,2913307.2603462366
2023,eth,AUD,3346000.9869711697
2023,eth,AUD,2189856.1043042564
2023,eth,AUD,1946465.2812860587
2023,eth,AUD,1530070.5058053632
2023,eth,AUD,2969480.582268451
2023,eth,AUD,2091392.8698843752
2023,eth,AUD,948174.9852950636
2023,eth,AUD,1336174.8031033997
2023,eth,AUD,1034196.3112442386
2023,eth,AUD,530857.658595287
2023,eth,AUD,1448262.7715956694
2023,eth,AUD,2676699.199961995
2023,eth,AUD,3731957.750459765
2023,eth,AUD,2538936.408958499
2023,eth,AUD,2949778.2808574736
2023,eth,AUD,1262151.8348487215
2023,eth,AUD,1784465.072830802
2023,eth,AUD,4427731.402246281
2023,eth,AUD,2518990.263540213
2023,eth,AUD,2683029.9775692765
2023,eth,AUD,3828632.659462758
2023,eth,AUD,2568463.5060455776
2023,eth,AUD,4922494.126135355
2023,eth,AUD,1831616.2263705386
2023,eth,AUD,4433360.746111674
2023,eth,AUD,3821748.3661282766
2023,eth,AUD,4786411.6874741465
2023,eth,AUD,2083306.5389892366
2023,eth,AUD,2764264.905870193
2023,eth,AUD,3035842.2441209746
2023,eth,AUD,1596937.7368423261
2023,eth,AUD,2664014.7915977323
2023,eth,AUD,2965342.0384035963
2023,eth,AUD,3783248.5978042544
2023,eth,AUD,1681516.1543004424
2023,eth,AUD,2144754.5218219254
2023,eth,AUD,1064677.360650174
2023,eth,AUD,2489215.9700080957
2023,eth,AUD,2758708.2120700693
2023,eth,AUD,1887896.561896083
2023,btc,ARS,11027.757040965502
2023,btc,ARS,11533.407726255275
2023,btc,ARS,17758.67391394531
2023,btc,ARS,25709.33214036698
2023,btc,ARS,22013.32801219799
2023,btc,ARS,28407.59277825959
2023,btc,ARS,25765.235590377957
2023,btc,ARS,20067.503543196653
2023,btc,ARS,11560.356102075788
2023,btc,ARS,32894.919948719245
2023,btc,ARS,51602.45982721673
2023,btc,ARS,59928.320782724775
2023,btc,ARS,86668.08047096505
2023,btc,ARS,96363.3853807132
2023,btc,ARS,54433.03330964913
2023,btc,ARS,26028.719646160444
2023,btc,ARS,138438.16913981357
2023,btc,ARS,145083.78070658067
2023,btc,ARS,147044.97459080702
2023,btc,ARS,170585.23586193266
2023,btc,ARS,103808.17175248482
2023,btc,ARS,88189.04454106156
2023,btc,ARS,77338.13964862871
2023,btc,ARS,176140.42045955147
2023,btc,ARS,95801.00739890567
2023,btc,ARS,103431.78567011654
2023,btc,ARS,61176.94922050254
2023,btc,ARS,62665.37817681568
2023,btc,ARS,50580.29445884303
2023,btc,ARS,38839.68531164604
2023,btc,ARS,73278.63386222627
2023,btc,ARS,89310.00127303247
2023,btc,ARS,73912.5705745314
2023,btc,ARS,67186.47362282769
2023,btc,ARS,60937.709212593756
2023,btc,ARS,33038.88989629154
2023,btc,ARS,41209.587627546716
2023,btc,ARS,55431.529792681686
2023,btc,ARS,65404.74085264844
2023,btc,ARS,56155.52806954461
2023,btc,ARS,77843.9501729686
2023,btc,ARS,86752.590811841
2023,btc,ARS,89071.72472758798
2023,btc,ARS,53223.41870161093
2023,btc,ARS,90042.62505176793
2023,btc,ARS,96618.24913173309
2023,btc,ARS,88049.38141115164
2023,btc,ARS,109687.95359177537
2023,btc,ARS,70218.08896474061
2023,btc,ARS,55181.20426921049
2023,btc,ARS,40679.80833154561
2023,btc,ARS,57585.23247587201
2023,btc,ARS,105293.06104653855
2023,btc,ARS,54875.604642701575
2023,btc,ARS,34713.36529072447
2023,btc,ARS,26418.734442125704
2023,btc,ARS,13235.582236310876
2023,btc,ARS,7895.298098799482
2023,btc,ARS,45482.088068128265
2023,btc,ARS,71179.04320883728
2023,btc,ARS,34823.147547691166
2023,btc,ARS,50898.531584541946
2023,btc,ARS,55297.98169308838
2023,btc,ARS,56939.734797779325
2023,btc,ARS,57226.5691543153
2023,btc,ARS,35324.43196369029
2023,btc,ARS,41581.220179658405
2023,btc,ARS,49408.24518870722
2023,btc,ARS,59433.975145470395
2023,btc,ARS,62082.498725659294
2023,btc,ARS,88329.22293539817
2023,btc,ARS,78007.26022677583
2023,btc,ARS,44565.25473655449
2023,btc,ARS,22648.854717687744
2023,btc,ARS,53035.6104074653
2023,btc,ARS,56214.06106291484
2023,btc,ARS,65628.0071334095
2023,btc,ARS,73663.08311502943
2023,btc,ARS,61571.692790199006
2023,btc,ARS,51507.59828259248
2023,btc,ARS,134544.82849852802
2023,btc,ARS,79239.52579076085
2023,btc,ARS,60748.57947738932
2023,btc,ARS,41432.83767722381
2023,btc,ARS,43272.266360365626
2023,btc,ARS,57090.77452136976
2023,btc,ARS,47134.867231941054
2023,btc,ARS,22624.186228443286
2023,btc,ARS,34412.108233975676
2023,btc,ARS,38941.37904886716
2023,btc,ARS,38083.01748622107
2023,btc,ARS,48479.690606202705
2023,btc,ARS,47855.399774692036
2023,btc,ARS,23343.033032555624
2023,btc,ARS,10649.837012789649
2023,btc,ARS,35007.892395238094
2023,btc,ARS,33203.04171422067
2023,btc,ARS,38939.18250151029
2023,btc,ARS,47602.6515844192
2023,btc,ARS,51334.0452132784
2023,btc,ARS,25943.561430533173
2023,btc,ARS,14683.896154330554
2023,btc,ARS,36789.151736210435
2023,btc,ARS,41189.85023196786
2023,btc,ARS,43099.396940359366
2023,btc,ARS,33329.97594840701
2023,btc,ARS,39293.83128558156
2023,btc,ARS,19926.818219086275
2023,btc,ARS,10469.520784264596
2023,btc,ARS,34080.47639180667
2023,btc,ARS,34354.102527978044
2023,btc,ARS,33858.689170473466
2023,btc,ARS,36993.24068138413
2023,btc,ARS,27290.864252861134
2023,btc,ARS,16423.829806928687
2023,btc,ARS,9986.294934439842
2023,btc,ARS,33790.321291576285
2023,btc,ARS,31002.02142667601
2023,btc,ARS,32047.58883019044
2023,btc,ARS,48371.719145336894
2023,btc,ARS,48255.37235555892
2023,btc,ARS,26538.49646555213
2023,btc,ARS,64554.044221840195
2023,btc,ARS,33477.825176270235
2023,btc,ARS,48295.29204234215
2023,btc,ARS,67931.56622371911
2023,btc,ARS,83710.56494294523
2023,btc,ARS,72918.61897083811
2023,btc,ARS,103521.20214247439
2023,btc,ARS,79052.33691577325
2023,btc,ARS,55702.46074110677
2023,btc,ARS,82665.75902813366
2023,btc,ARS,118254.67779389875
2023,btc,ARS,162654.55123223463
2023,btc,ARS,194947.62974888724
2023,btc,ARS,79214.1078827405
2023,btc,ARS,92919.35731477896
2023,btc,ARS,50428.62046237396
2023,btc,ARS,72415.65064643236
2023,btc,ARS,95675.01163819688
2023,btc,ARS,58256.12259162999
2023,btc,ARS,82437.72683438918
2023,btc,ARS,57645.93174195505
2023,btc,ARS,89126.28237198893
2023,btc,ARS,59348.75120330565
2023,btc,ARS,39038.85764352596
2023,btc,ARS,25887.205964136807
2023,btc,ARS,61216.53586225247
2023,btc,ARS,52487.04992354694
2023,btc,ARS,82473.03634535836
2023,btc,ARS,87706.9433218832
2023,btc,ARS,60984.64652417381
2023,btc,ARS,45187.98025549741
2023,btc,ARS,36699.938364211244
2023,btc,ARS,47263.095491498876
2023,btc,ARS,54942.49207150744
2023,btc,ARS,69678.25763409803
2023,btc,ARS,69175.27611954811
2023,btc,ARS,54145.657210564874
2023,btc,ARS,19946.529962324097
2023,btc,ARS,25658.118720984687
2023,btc,ARS,55641.53762031972
2023,btc,ARS,64487.52419646952
2023,btc,ARS,63443.79905937846
2023,btc,ARS,48506.38512604981
2023,btc,ARS,28313.412853322778
2023,btc,ARS,23624.850914559585
2023,btc,ARS,22095.193087067586
2023,btc,ARS,33411.38752580755
2023,btc,ARS,53243.73563605201
2023,btc,ARS,45707.91560559143
2023,btc,ARS,68452.32525050861
2023,btc,ARS,92170.41089687077
2023,btc,ARS,69355.67495807138
2023,btc,ARS,99549.50783254343
2023,btc,ARS,74173.24369372772
2023,btc,ARS,68552.01721658715
2023,btc,ARS,61231.165048518815
2023,btc,ARS,41009.58714448952
2023,btc,ARS,38449.636342088146
2023,btc,ARS,19682.09709626566
2023,btc,ARS,31972.96455053091
2023,btc,ARS,42345.50102136995
2023,btc,ARS,46116.32366414259
2023,btc,ARS,28819.08196793428
2023,btc,ARS,16480.77028526691
2023,btc,ARS,30717.094333639874
2023,btc,ARS,12573.058633347146
2023,btc,ARS,14124.40068138026
2023,btc,ARS,20905.607076374745
2023,btc,ARS,11903.732334611615
2023,btc,ARS,25715.174803179423
2023,btc,ARS,15902.970797997574
2023,btc,ARS,25785.012235530186
2023,usdt,ARS,257581.312987891
2023,usdt,ARS,155529.90366054117
2023,usdt,ARS,353131.4620405299
2023,usdt,ARS,553178.6504571091
2023,usdt,ARS,325298.8251793459
2023,usdt,ARS,382490.6421944122
2023,usdt,ARS,417109.47023571644
2023,usdt,ARS,188135.12326080853
2023,usdt,ARS,137322.3471693461
2023,usdt,ARS,326847.0436776341
2023,usdt,ARS,264961.9668050991
2023,usdt,ARS,309702.8110563876
2023,usdt,ARS,472330.09990682686
2023,usdt,ARS,441809.3759296842
2023,usdt,ARS,203664.14284080444
2023,usdt,ARS,112538.6327735663
2023,usdt,ARS,380964.53155585873
2023,usdt,ARS,353069.0354345399
2023,usdt,ARS,398554.25769773504
2023,usdt,ARS,355066.31041164586
2023,usdt,ARS,236126.06832526735
2023,usdt,ARS,182339.53822227285
2023,usdt,ARS,120626.06641773082
2023,usdt,ARS,389824.01393269433
2023,usdt,ARS,328204.7573353006
2023,usdt,ARS,340350.1883579903
2023,usdt,ARS,237386.1869056837
2023,usdt,ARS,317848.77524439036
2023,usdt,ARS,164149.21158112207
2023,usdt,ARS,127180.39783845852
2023,usdt,ARS,273355.2802064012
2023,usdt,ARS,639554.4300786864
2023,usdt,ARS,492397.4814470598
2023,usdt,ARS,530941.583242022
2023,usdt,ARS,272416.1075492723
2023,usdt,ARS,226597.84799566516
2023,usdt,ARS,440931.6528165094
2023,usdt,ARS,512681.99576883053
2023,usdt,ARS,549839.9436294067
2023,usdt,ARS,595934.1236725355
2023,usdt,ARS,606303.029136808
2023,usdt,ARS,362876.71046475816
2023,usdt,ARS,215117.70371137708
2023,usdt,ARS,444981.3869274012
2023,usdt,ARS,503143.93866269634
2023,usdt,ARS,518864.5379512394
2023,usdt,ARS,607719.697108515
2023,usdt,ARS,780471.153314225
2023,usdt,ARS,655725.6180052351
2023,usdt,ARS,999616.3513547648
2023,usdt,ARS,958398.6790033665
2023,usdt,ARS,801428.0097122493
2023,usdt,ARS,718825.8129142892
2023,usdt,ARS,514768.3690051277
2023,usdt,ARS,507876.23449279275
2023,usdt,ARS,286850.9983403912
2023,usdt,ARS,188850.54037251437
2023,usdt,ARS,438296.2973741294
2023,usdt,ARS,428710.96802747925
2023,usdt,ARS,449108.6786516074
2023,usdt,ARS,660853.0433822211
2023,usdt,ARS,732381.473807112
2023,usdt,ARS,380964.24529660895
2023,usdt,ARS,254133.77305974494
2023,usdt,ARS,709117.37347948
2023,usdt,ARS,669763.9379272165
2023,usdt,ARS,845975.6227560984
2023,usdt,ARS,935396.3405728689
2023,usdt,ARS,700690.8515835961
2023,usdt,ARS,485156.38547355216
2023,usdt,ARS,758054.2627963116
2023,usdt,ARS,879695.1331005627
2023,usdt,ARS,1163549.2931733388
2023,usdt,ARS,1260270.6982221284
2023,usdt,ARS,757983.2624429056
2023,usdt,ARS,724579.8553559805
2023,usdt,ARS,441964.5614658834
2023,usdt,ARS,239657.18122175825
2023,usdt,ARS,759232.3118469109
2023,usdt,ARS,727381.4233038584
2023,usdt,ARS,775009.0897682221
2023,usdt,ARS,725689.5070702393
2023,usdt,ARS,770646.9840981244
2023,usdt,ARS,498832.51520321827
2023,usdt,ARS,392508.9626973264
2023,usdt,ARS,271090.9687253416
2023,usdt,ARS,738003.4291823298
2023,usdt,ARS,831336.3577273246
2023,usdt,ARS,940150.414369597
2023,usdt,ARS,837613.9229253609
2023,usdt,ARS,500468.52108560165
2023,usdt,ARS,385016.00901984883
2023,usdt,ARS,384873.63233099686
2023,usdt,ARS,353954.83313474176
2023,usdt,ARS,397439.1608897196
2023,usdt,ARS,342166.7547571888
2023,usdt,ARS,176157.1975990531
2023,usdt,ARS,129717.01110547505
2023,usdt,ARS,326250.9065595881
2023,usdt,ARS,352554.36085944145
2023,usdt,ARS,357223.37944701343
2023,usdt,ARS,390121.74866514147
2023,usdt,ARS,461753.62499283976
2023,usdt,ARS,349363.8828058002
2023,usdt,ARS,390222.21929094975
2023,usdt,ARS,724680.6484193068
2023,usdt,ARS,495336.2279100063
2023,usdt,ARS,553000.4296941558
2023,usdt,ARS,518129.2848136085
2023,usdt,ARS,338340.9912794744
2023,usdt,ARS,193855.63755314276
2023,usdt,ARS,104356.70246580415
2023,usdt,ARS,195946.9722309956
2023,usdt,ARS,294448.9498226333
2023,usdt,ARS,266766.19620923436
2023,usdt,ARS,291317.0019164858
2023,usdt,ARS,322731.3912605725
2023,usdt,ARS,144069.98253651187
2023,usdt,ARS,163634.54338192876
2023,usdt,ARS,554804.0280404213
2023,usdt,ARS,551647.9237553889
2023,usdt,ARS,501164.0849664753
2023,usdt,ARS,460279.8881062405
2023,usdt,ARS,70992.62526724495
2023,usdt,ARS,330996.7271114076
2023,usdt,ARS,235553.75899462233
2023,usdt,ARS,222068.71665013602
2023,usdt,ARS,214221.04314707057
2023,usdt,ARS,152571.3595058556
2023,usdt,ARS,162810.70334307666
2023,usdt,ARS,104316.34188682104
2023,usdt,ARS,183112.17836189235
2023,usdt,ARS,209319.8889433794
2023,usdt,ARS,320476.3012962509
2023,usdt,ARS,236133.07874880824
2023,usdt,ARS,184278.69770886027
2023,usdt,ARS,114743.19766599941
2023,usdt,ARS,93865.53913078022
2023,usdt,ARS,83438.95517437057
2023,usdt,ARS,123440.97958765415
2023,usdt,ARS,312044.1087012553
2023,usdt,ARS,369457.2552718738
2023,usdt,ARS,318462.27922079596
2023,usdt,ARS,113095.53935844116
2023,usdt,ARS,116649.80675539224
2023,usdt,ARS,264895.8891533686
2023,usdt,ARS,298459.9018906748
2023,usdt,ARS,227101.5850164801
2023,usdt,ARS,353707.4627513151
2023,usdt,ARS,343833.9350211574
2023,usdt,ARS,575704.7467328354
2023,usdt,ARS,211059.0862194699
2023,usdt,ARS,139527.7967501548
2023,usdt,ARS,441438.7452306509
2023,usdt,ARS,424400.79510524496
2023,usdt,ARS,372497.0906079047
2023,usdt,ARS,346638.5354298579
2023,usdt,ARS,274907.1134423189
2023,usdt,ARS,159058.42586165012
2023,usdt,ARS,126917.43815379868
2023,usdt,ARS,223071.10430431768
2023,usdt,ARS,217140.4272154914
2023,usdt,ARS,302155.5308221636
2023,usdt,ARS,236630.5275633848
2023,usdt,ARS,368137.7432844854
2023,usdt,ARS,139978.68367880542
2023,usdt,ARS,88183.32618400894
2023,usdt,ARS,241234.02059216797
2023,usdt,ARS,202080.20781108123
2023,usdt,ARS,196973.31679114472
2023,usdt,ARS,285312.1757419172
2023,usdt,ARS,239300.54070868407
2023,usdt,ARS,124276.68571895167
2023,usdt,ARS,92960.84215542598
2023,usdt,ARS,200252.31348607497
2023,usdt,ARS,334943.5693521662
2023,usdt,ARS,257775.0389313019
2023,usdt,ARS,292727.6712538303
2023,usdt,ARS,436387.5039791765
2023,usdt,ARS,203645.89703561313
2023,usdt,ARS,179298.6772665787
2023,usdt,ARS,472553.9487637717
2023,usdt,ARS,487537.09230693436
2023,usdt,ARS,547999.9766222738
2023,usdt,ARS,480329.4888207386
2023,usdt,ARS,488789.7374842974
2023,usdt,ARS,221707.00901756756
2023,usdt,ARS,157088.90941697024
2023,usdt,ARS,488269.9314835304
2023,usdt,ARS,622236.7291921548
2023,usdt,ARS,554946.6385175481
2023,usdt,ARS,425094.74602106935
2023,usdt,ARS,241705.19048673872
2023,usdt,ARS,194713.09844845935
2023,usdt,ARS,134099.48867588915
2023,usdt,ARS,202775.9125462687
2023,usdt,ARS,411981.0630160167
2023,usdt,ARS,486117.2978158522
2023,usdt,ARS,574938.676050558
2023,usdt,ARS,941540.5149969688
2023,usdt,ARS,633668.3756944276
2023,usdt,ARS,742775.6291287729
2023,usdt,ARS,740279.9735414167
2023,usdt,ARS,464247.77177458646
2023,usdt,ARS,495308.06658950844
2023,usdt,ARS,450158.4051095761
2023,usdt,ARS,382672.00194361253
2023,usdt,ARS,199842.90381041213
2023,usdt,ARS,156636.69913113
2023,usdt,ARS,389430.104280275
2023,usdt,ARS,416121.3760895607
2023,btc,RUB,246767.20164906525
2023,btc,RUB,526248.8894646581
2023,btc,RUB,427705.3423388461
2023,btc,RUB,379456.54116268
2023,btc,RUB,238964.15122607647
2023,btc,RUB,377997.8723855248
2023,btc,RUB,142847.70671838147
2023,btc,RUB,251009.82713543254
2023,btc,RUB,457310.1920357041
2023,btc,RUB,320662.34050625964
2023,btc,RUB,619517.4314546261
2023,btc,RUB,903395.404851996
2023,btc,RUB,1078548.6882146867
2023,btc,RUB,2258802.3590336237
2023,btc,RUB,519782.3428346704
2023,btc,RUB,571615.4750391195
2023,btc,RUB,680631.9980908791
2023,btc,RUB,658003.12313878
2023,btc,RUB,409518.86076208454
2023,btc,RUB,635022.6305125806
2023,btc,RUB,799289.5146223215
2023,btc,RUB,625170.3486368492
2023,btc,RUB,466574.0145310071
2023,btc,RUB,497216.4189504946
2023,btc,RUB,696137.8309593512
2023,btc,RUB,526961.1124762284
2023,btc,RUB,571475.3457819617
2023,btc,RUB,231658.906071499
2023,btc,RUB,1079575.0350742163
2023,btc,RUB,915855.5010331812
2023,btc,RUB,490477.60813049227
2023,btc,RUB,342041.7647511229
2023,btc,RUB,259044.5997554815
2023,btc,RUB,175622.35490288868
2023,btc,RUB,237973.27696557832
2023,btc,RUB,233394.5761733515
2023,btc,RUB,275061.16005881916
2023,btc,RUB,254908.35151781488
2023,btc,RUB,289883.1577389116
2023,btc,RUB,137466.2544740868
2023,btc,RUB,182204.04502999625
2023,btc,RUB,606750.5506237635
2023,btc,RUB,788988.5530222628
2023,btc,RUB,336396.2837140595
2023,btc,RUB,389228.40877009335
2023,btc,RUB,458714.5844705572
2023,btc,RUB,145149.12359443575
2023,btc,RUB,174663.7488312073
2023,btc,RUB,603686.9785035859
2023,btc,RUB,495871.82735837495
2023,btc,RUB,416069.31071175134
2023,btc,RUB,259125.40013908647
2023,btc,RUB,153166.4203906901
2023,btc,RUB,104830.01026135388
2023,btc,RUB,138314.25927135439
2023,btc,RUB,325020.6447080964
2023,btc,RUB,437969.5301441042
2023,btc,RUB,899286.0978524011
2023,btc,RUB,755677.7767434788
2023,btc,RUB,562320.556712104
2023,btc,RUB,163445.9735964863
2023,btc,RUB,729871.3462199762
2023,btc,RUB,519480.6153041553
2023,btc,RUB,500369.93147111766
2023,btc,RUB,163150.39045268076
2023,btc,RUB,201485.1030437197
2023,btc,RUB,217391.68977442943
2023,btc,RUB,316897.236081482
2023,btc,RUB,381968.45789707074
2023,btc,RUB,563715.9003622887
2023,btc,RUB,772018.0931171223
2023,btc,RUB,646438.3194874156
2023,btc,RUB,557186.9585886176
2023,btc,RUB,1596764.5254032717
2023,btc,RUB,3162808.611411024
2023,btc,RUB,953276.9642090013
2023,btc,RUB,724209.8974046409
2023,btc,RUB,1281683.285826509
2023,btc,RUB,800434.1698243116
2023,btc,RUB,900495.8576511363
2023,btc,RUB,1258806.7371561078
2023,btc,RUB,601542.7027522627
2023,btc,RUB,848365.5914914085
2023,btc,RUB,933396.9376334612
2023,btc,RUB,489916.870348944
2023,btc,RUB,308120.67146697926
2023,btc,RUB,553989.2301014755
