timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-12-01,1.85900000,1.90000000,1.85000000,1.89100000,188247.30000000,1701475199999,354086.60270000,729,75888.90000000,142648.88980000,0
2023-12-02,1.89100000,1.95900000,1.88400000,1.95900000,181378.70000000,1701561599999,348047.09920000,705,126668.40000000,242965.59180000,0
2023-12-03,1.95900000,1.98100000,1.91000000,1.94700000,170539.80000000,1701647999999,331964.58580000,755,81033.20000000,157731.51620000,0
2023-12-04,1.95200000,2.03300000,1.93900000,2.02300000,378483.30000000,1701734399999,753505.45820000,1422,194438.00000000,387445.21060000,0
2023-12-05,2.02300000,2.11600000,1.97700000,2.11600000,454930.90000000,1701820799999,934242.35800000,1550,251503.70000000,517996.09210000,0
2023-12-06,2.11400000,2.24200000,2.07000000,2.18000000,574775.50000000,1701907199999,1243597.01470000,2054,330115.70000000,713319.66590000,0
2023-12-07,2.18900000,2.26500000,2.10000000,2.25300000,445596.30000000,1701993599999,978999.44440000,1413,224079.80000000,491860.53390000,0
2023-12-08,2.24900000,2.82700000,2.23200000,2.70300000,1237139.00000000,1702079999999,3231692.98800000,4061,676117.30000000,1765122.43250000,0
2023-12-09,2.71200000,3.21100000,2.70000000,2.87300000,1317696.60000000,1702166399999,3936362.75010000,4524,646730.00000000,1923090.08930000,0
2023-12-10,2.89400000,3.06400000,2.78000000,2.96400000,581384.50000000,1702252799999,1717902.41420000,2051,296913.00000000,878818.21550000,0
2023-12-11,2.96100000,2.97600000,2.59400000,2.74400000,840670.90000000,1702339199999,2316247.41100000,3583,356957.40000000,981109.90060000,0
2023-12-12,2.74900000,3.01800000,2.74600000,2.88500000,514149.40000000,1702425599999,1486662.94530000,2126,304090.00000000,882542.08350000,0
2023-12-13,2.88500000,3.36400000,2.72000000,3.29300000,756778.10000000,1702511999999,2289739.15930000,2360,418026.50000000,1271858.37400000,0
2023-12-14,3.32000000,3.36800000,3.01000000,3.17800000,675241.00000000,1702598399999,2155974.98890000,2309,342820.80000000,1096063.68890000,0
2023-12-15,3.17600000,3.22900000,2.98900000,2.99800000,424265.30000000,1702684799999,1315082.24400000,1652,126410.30000000,394756.18070000,0
2023-12-16,2.98700000,3.11700000,2.92000000,3.02400000,287362.70000000,1702771199999,876063.03840000,1085,155881.40000000,475963.23670000,0
2023-12-17,3.03100000,3.07200000,2.88400000,2.89900000,313289.30000000,1702857599999,931701.86070000,1024,106341.20000000,315906.69330000,0
2023-12-18,2.89900000,2.96500000,2.71400000,2.95900000,374550.80000000,1702943999999,1067718.34780000,1486,175338.70000000,500978.79010000,0
2023-12-19,2.97700000,3.06800000,2.77300000,2.83200000,348697.40000000,1703030399999,1012480.23030000,1290,158964.90000000,463177.58470000,0
2023-12-20,2.83700000,3.00000000,2.79500000,2.91700000,333669.90000000,1703116799999,973686.66890000,1410,181264.00000000,530028.58510000,0
2023-12-21,2.91700000,3.14200000,2.88000000,3.12700000,423719.40000000,1703203199999,1274310.83740000,1408,242510.20000000,732764.30430000,0
2023-12-22,3.14000000,3.20600000,2.96900000,3.04900000,347263.00000000,1703289599999,1061116.87800000,1507,170618.90000000,521339.28030000,0
2023-12-23,3.05300000,3.05300000,2.92800000,3.01200000,259278.90000000,1703375999999,773755.85970000,1097,103565.60000000,309002.10060000,0
2023-12-24,3.01200000,3.09200000,2.90000000,2.91300000,386666.70000000,1703462399999,1162592.19840000,1559,162227.70000000,490711.20900000,0
2023-12-25,2.91300000,3.13200000,2.90500000,3.08400000,371430.10000000,1703548799999,1132136.29150000,1320,241040.10000000,737811.26820000,0
2023-12-26,3.08700000,3.09500000,2.75900000,2.95700000,444924.80000000,1703635199999,1314430.20240000,1861,137903.90000000,408380.84210000,0
2023-12-27,2.95100000,3.13100000,2.85000000,3.08300000,449502.80000000,1703721599999,1354657.00860000,1660,259119.10000000,786609.43550000,0
2023-12-28,3.08300000,3.29100000,2.94100000,3.01000000,563883.70000000,1703807999999,1748332.31850000,1816,283602.10000000,886097.49930000,0
2023-12-29,3.02500000,3.07400000,2.92000000,2.99700000,328658.90000000,1703894399999,983749.69520000,1100,137284.90000000,411818.97200000,0
2023-12-30,2.99700000,3.01900000,2.92400000,2.96300000,356282.00000000,1703980799999,1063275.15860000,839,120948.30000000,361174.01870000,0
2023-12-31,2.96700000,3.00700000,2.87500000,2.94100000,193868.80000000,1704067199999,572981.55050000,640,76749.00000000,227679.25830000,0
