timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-05-08,0.36730000,0.37020000,0.32000000,0.33200000,526001.00000000,1683590399999,181176.18840000,2643,236949.00000000,81480.33470000,0
2023-05-09,0.33190000,0.34770000,0.32820000,0.33780000,227747.00000000,1683676799999,76156.98000000,1222,131641.00000000,44096.25950000,0
2023-05-10,0.33780000,0.36320000,0.32810000,0.34880000,783078.00000000,1683763199999,272206.59740000,1399,427308.00000000,148649.63450000,0
2023-05-11,0.34790000,0.34790000,0.32910000,0.33910000,270023.00000000,1683849599999,90670.60430000,923,125434.00000000,42173.20800000,0
2023-05-12,0.33820000,0.34470000,0.32590000,0.34330000,301188.00000000,1683935999999,101285.88810000,1029,144998.00000000,48916.42180000,0
2023-05-13,0.34350000,0.34350000,0.33550000,0.33730000,88504.00000000,1684022399999,30033.02430000,272,28971.00000000,9835.13070000,0
2023-05-14,0.33670000,0.34800000,0.33330000,0.34200000,144684.00000000,1684108799999,49478.76610000,474,92041.00000000,31518.90450000,0
2023-05-15,0.34250000,0.36310000,0.33540000,0.35570000,231873.00000000,1684195199999,81978.76670000,673,105514.00000000,37330.94960000,0
2023-05-16,0.35360000,0.35500000,0.34460000,0.34990000,150825.00000000,1684281599999,52625.53300000,631,74337.00000000,25949.64260000,0
2023-05-17,0.35090000,0.36350000,0.34380000,0.35800000,187888.00000000,1684367999999,66520.97030000,765,105616.00000000,37475.41260000,0
2023-05-18,0.35670000,0.35920000,0.34010000,0.34440000,472286.00000000,1684454399999,166710.65560000,1251,378887.00000000,134082.93670000,0
2023-05-19,0.34470000,0.34720000,0.33870000,0.34420000,111612.00000000,1684540799999,38299.30100000,571,53882.00000000,18500.96070000,0
2023-05-20,0.34400000,0.34810000,0.34030000,0.34810000,78443.00000000,1684627199999,27024.70140000,292,52440.00000000,18124.07220000,0
2023-05-21,0.34770000,0.34870000,0.33180000,0.33590000,127617.00000000,1684713599999,43280.95540000,359,53793.00000000,18234.67590000,0
2023-05-22,0.33350000,0.33750000,0.32760000,0.33410000,249484.00000000,1684799999999,83202.70280000,455,167014.00000000,55879.86620000,0
2023-05-23,0.33380000,0.34550000,0.33170000,0.33800000,255416.00000000,1684886399999,87055.14850000,1098,166782.00000000,56852.94970000,0
2023-05-24,0.33800000,0.33800000,0.30190000,0.30870000,840488.00000000,1684972799999,263008.05960000,2939,399937.00000000,124875.05830000,0
2023-05-25,0.30790000,0.31380000,0.29670000,0.31060000,290939.00000000,1685059199999,89649.60040000,728,136514.00000000,42118.37470000,0
2023-05-26,0.30840000,0.31390000,0.30580000,0.30770000,307417.00000000,1685145599999,95446.33090000,557,105086.00000000,32553.57260000,0
2023-05-27,0.30740000,0.31110000,0.30450000,0.30920000,74701.00000000,1685231999999,23019.00930000,233,39930.00000000,12309.66680000,0
2023-05-28,0.30870000,0.32930000,0.30790000,0.32520000,613947.00000000,1685318399999,195404.13750000,887,254411.00000000,81251.83670000,0
2023-05-29,0.32440000,0.32700000,0.31000000,0.31130000,231730.00000000,1685404799999,73231.31740000,644,143475.00000000,45527.87980000,0
2023-05-30,0.31130000,0.31210000,0.30210000,0.30670000,179481.00000000,1685491199999,55267.50810000,688,100174.00000000,30860.20720000,0
2023-05-31,0.30640000,0.30900000,0.28900000,0.29360000,404882.00000000,1685577599999,119391.29880000,1188,188502.00000000,55626.14050000,0
