asset,time,PriceUSD
eth,2021-09-01 00:00:00+00:00,3793.82968188194
eth,2021-09-02 00:00:00+00:00,3791.89593600234
eth,2021-09-03 00:00:00+00:00,3918.58263822326
eth,2021-09-04 00:00:00+00:00,3886.23001350088
eth,2021-09-05 00:00:00+00:00,3954.61792343659
eth,2021-09-06 00:00:00+00:00,3928.83401098773
eth,2021-09-07 00:00:00+00:00,3432.84963062537
eth,2021-09-08 00:00:00+00:00,3507.77644915254
eth,2021-09-09 00:00:00+00:00,3432.86342255991
eth,2021-09-10 00:00:00+00:00,3204.17646580947
eth,2021-09-11 00:00:00+00:00,3259.20964196376
eth,2021-09-12 00:00:00+00:00,3417.71937288136
eth,2021-09-13 00:00:00+00:00,3289.54985417884
eth,2021-09-14 00:00:00+00:00,3419.67508416131
eth,2021-09-15 00:00:00+00:00,3591.05804003507
eth,2021-09-16 00:00:00+00:00,3567.72092518995
eth,2021-09-17 00:00:00+00:00,3396.52101694915
eth,2021-09-18 00:00:00+00:00,3425.02434453536
eth,2021-09-19 00:00:00+00:00,3319.99040093513
eth,2021-09-20 00:00:00+00:00,2965.36816510812
eth,2021-09-21 00:00:00+00:00,2745.84817299825
eth,2021-09-22 00:00:00+00:00,3063.72133167738
eth,2021-09-23 00:00:00+00:00,3147.4950742256
eth,2021-09-24 00:00:00+00:00,2932.5593233197
eth,2021-09-25 00:00:00+00:00,2932.4982798948
eth,2021-09-26 00:00:00+00:00,3048.59561689071
eth,2021-09-27 00:00:00+00:00,2952.49630537697
eth,2021-09-28 00:00:00+00:00,2815.59470835769
eth,2021-09-29 00:00:00+00:00,2843.27176943308
eth,2021-09-30 00:00:00+00:00,3001.52751344243
