asset,time,PriceUSD
eth,2023-03-01 00:00:00+00:00,1661.70797282291
eth,2023-03-02 00:00:00+00:00,1647.85497837522
eth,2023-03-03 00:00:00+00:00,1569.16893132671
eth,2023-03-04 00:00:00+00:00,1565.88301373466
eth,2023-03-05 00:00:00+00:00,1563.63009818819
eth,2023-03-06 00:00:00+00:00,1567.53606341321
eth,2023-03-07 00:00:00+00:00,1560.02789246055
eth,2023-03-08 00:00:00+00:00,1534.22761718293
eth,2023-03-09 00:00:00+00:00,1436.66890824079
eth,2023-03-10 00:00:00+00:00,1434.1492194623
eth,2023-03-11 00:00:00+00:00,1477.24561835184
eth,2023-03-12 00:00:00+00:00,1586.49992781999
eth,2023-03-13 00:00:00+00:00,1677.88656078317
eth,2023-03-14 00:00:00+00:00,1706.89304383402
eth,2023-03-15 00:00:00+00:00,1655.43240093513
eth,2023-03-16 00:00:00+00:00,1677.25818614845
eth,2023-03-17 00:00:00+00:00,1791.02045382817
eth,2023-03-18 00:00:00+00:00,1764.36525336061
eth,2023-03-19 00:00:00+00:00,1801.75050058445
eth,2023-03-20 00:00:00+00:00,1737.37734073641
eth,2023-03-21 00:00:00+00:00,1805.09059409702
eth,2023-03-22 00:00:00+00:00,1738.26925452952
eth,2023-03-23 00:00:00+00:00,1819.24090590298
eth,2023-03-24 00:00:00+00:00,1751.13301110462
eth,2023-03-25 00:00:00+00:00,1742.46973699591
eth,2023-03-26 00:00:00+00:00,1778.52934570427
eth,2023-03-27 00:00:00+00:00,1714.87305932203
eth,2023-03-28 00:00:00+00:00,1774.92046697838
eth,2023-03-29 00:00:00+00:00,1794.74885768556
eth,2023-03-30 00:00:00+00:00,1791.79660169492
eth,2023-03-31 00:00:00+00:00,1824.00190356517
