asset,time,PriceUSD
eth,2019-03-01 00:00:00+00:00,134.864564582116
eth,2019-03-02 00:00:00+00:00,132.19729748685
eth,2019-03-03 00:00:00+00:00,129.645783752192
eth,2019-03-04 00:00:00+00:00,125.120439509059
eth,2019-03-05 00:00:00+00:00,135.707658971362
eth,2019-03-06 00:00:00+00:00,137.182303915839
eth,2019-03-07 00:00:00+00:00,136.142440677966
eth,2019-03-08 00:00:00+00:00,132.441421098773
eth,2019-03-09 00:00:00+00:00,136.296960841613
eth,2019-03-10 00:00:00+00:00,135.225663062537
eth,2019-03-11 00:00:00+00:00,132.080107539451
eth,2019-03-12 00:00:00+00:00,132.696165108124
eth,2019-03-13 00:00:00+00:00,131.13371244886
eth,2019-03-14 00:00:00+00:00,131.309282583285
eth,2019-03-15 00:00:00+00:00,135.602942723553
eth,2019-03-16 00:00:00+00:00,140.628877556984
eth,2019-03-17 00:00:00+00:00,138.143052308591
eth,2019-03-18 00:00:00+00:00,137.063216247808
eth,2019-03-19 00:00:00+00:00,137.928077147867
eth,2019-03-20 00:00:00+00:00,138.685892460549
eth,2019-03-21 00:00:00+00:00,134.586574225599
eth,2019-03-22 00:00:00+00:00,135.893367913501
eth,2019-03-23 00:00:00+00:00,136.475040619521
eth,2019-03-24 00:00:00+00:00,135.419440385739
eth,2019-03-25 00:00:00+00:00,133.093157802455
eth,2019-03-26 00:00:00+00:00,133.164339859731
eth,2019-03-27 00:00:00+00:00,139.21530742256
eth,2019-03-28 00:00:00+00:00,137.336611922852
eth,2019-03-29 00:00:00+00:00,142.368977498539
eth,2019-03-30 00:00:00+00:00,142.107745178258
eth,2019-03-31 00:00:00+00:00,141.27678515488
