asset,time,PriceUSD
eth,2020-11-01 00:00:00+00:00,395.57778264173
eth,2020-11-02 00:00:00+00:00,383.848317066043
eth,2020-11-03 00:00:00+00:00,388.5481997077732
eth,2020-11-04 00:00:00+00:00,401.7956138515488
eth,2020-11-05 00:00:00+00:00,416.99735464640565
eth,2020-11-06 00:00:00+00:00,456.4478808883693
eth,2020-11-07 00:00:00+00:00,436.77211285797785
eth,2020-11-08 00:00:00+00:00,455.37572986557575
eth,2020-11-09 00:00:00+00:00,444.5479997077731
eth,2020-11-10 00:00:00+00:00,451.5016406195208
eth,2020-11-11 00:00:00+00:00,464.2159424897722
eth,2020-11-12 00:00:00+00:00,462.866499824664
eth,2020-11-13 00:00:00+00:00,476.57134097019286
eth,2020-11-14 00:00:00+00:00,462.5514587960258
eth,2020-11-15 00:00:00+00:00,449.3456436002338
eth,2020-11-16 00:00:00+00:00,462.2547316189363
eth,2020-11-17 00:00:00+00:00,482.6950050263004
eth,2020-11-18 00:00:00+00:00,479.4918066627703
eth,2020-11-19 00:00:00+00:00,471.1500233781415
eth,2020-11-20 00:00:00+00:00,509.56297720631215
eth,2020-11-21 00:00:00+00:00,547.3534804208066
eth,2020-11-22 00:00:00+00:00,565.1310609000584
eth,2020-11-23 00:00:00+00:00,607.2141186440678
eth,2020-11-24 00:00:00+00:00,604.573530742256
eth,2020-11-25 00:00:00+00:00,568.2473562828757
eth,2020-11-26 00:00:00+00:00,518.3973562244302
eth,2020-11-27 00:00:00+00:00,517.041817182934
eth,2020-11-28 00:00:00+00:00,540.829210052601
eth,2020-11-29 00:00:00+00:00,574.8735552308593
eth,2020-11-30 00:00:00+00:00,613.469492402104
