asset,time,PriceUSD
eth,2021-10-01 00:00:00+00:00,3299.44177030976
eth,2021-10-02 00:00:00+00:00,3393.85702828755
eth,2021-10-03 00:00:00+00:00,3420.43901578025
eth,2021-10-04 00:00:00+00:00,3391.62332057276
eth,2021-10-05 00:00:00+00:00,3520.41445382817
eth,2021-10-06 00:00:00+00:00,3588.43408123904
eth,2021-10-07 00:00:00+00:00,3589.30707393337
eth,2021-10-08 00:00:00+00:00,3561.09410490941
eth,2021-10-09 00:00:00+00:00,3579.87203652835
eth,2021-10-10 00:00:00+00:00,3432.00171537113
eth,2021-10-11 00:00:00+00:00,3519.56701022794
eth,2021-10-12 00:00:00+00:00,3491.26025043834
eth,2021-10-13 00:00:00+00:00,3597.56289830509
eth,2021-10-14 00:00:00+00:00,3786.54223734658
eth,2021-10-15 00:00:00+00:00,3861.71246171829
eth,2021-10-16 00:00:00+00:00,3836.76805020456
eth,2021-10-17 00:00:00+00:00,3836.39770426651
eth,2021-10-18 00:00:00+00:00,3746.06606575102
eth,2021-10-19 00:00:00+00:00,3875.04413851549
eth,2021-10-20 00:00:00+00:00,4153.38661163063
eth,2021-10-21 00:00:00+00:00,4065.16743161894
eth,2021-10-22 00:00:00+00:00,3975.54315663355
eth,2021-10-23 00:00:00+00:00,4159.57953886616
eth,2021-10-24 00:00:00+00:00,4076.59357364115
eth,2021-10-25 00:00:00+00:00,4214.41058854471
eth,2021-10-26 00:00:00+00:00,4130.63251782583
eth,2021-10-27 00:00:00+00:00,3947.62192840444
eth,2021-10-28 00:00:00+00:00,4278.7702685564
eth,2021-10-29 00:00:00+00:00,4413.18682086499
eth,2021-10-30 00:00:00+00:00,4311.34383021625
eth,2021-10-31 00:00:00+00:00,4293.96550701344
