asset,time,PriceUSD
eth,2022-12-01 00:00:00+00:00,1275.71093571011
eth,2022-12-02 00:00:00+00:00,1292.87129018118
eth,2022-12-03 00:00:00+00:00,1240.93125043834
eth,2022-12-04 00:00:00+00:00,1280.03346960842
eth,2022-12-05 00:00:00+00:00,1258.52961747516
eth,2022-12-06 00:00:00+00:00,1270.18564289889
eth,2022-12-07 00:00:00+00:00,1232.55245441262
eth,2022-12-08 00:00:00+00:00,1281.63305201636
eth,2022-12-09 00:00:00+00:00,1263.20861864407
eth,2022-12-10 00:00:00+00:00,1266.7714421391
eth,2022-12-11 00:00:00+00:00,1263.06966656926
eth,2022-12-12 00:00:00+00:00,1274.78023495032
eth,2022-12-13 00:00:00+00:00,1320.40190677966
eth,2022-12-14 00:00:00+00:00,1308.14814056107
eth,2022-12-15 00:00:00+00:00,1264.12830508475
eth,2022-12-16 00:00:00+00:00,1164.54822443016
eth,2022-12-17 00:00:00+00:00,1187.08355902981
eth,2022-12-18 00:00:00+00:00,1187.40088690824
eth,2022-12-19 00:00:00+00:00,1167.13473611923
eth,2022-12-20 00:00:00+00:00,1217.78852659264
eth,2022-12-21 00:00:00+00:00,1212.37697340736
eth,2022-12-22 00:00:00+00:00,1216.84605055523
eth,2022-12-23 00:00:00+00:00,1219.86765049679
eth,2022-12-24 00:00:00+00:00,1220.58067533606
eth,2022-12-25 00:00:00+00:00,1217.7824880187
eth,2022-12-26 00:00:00+00:00,1224.37791788428
eth,2022-12-27 00:00:00+00:00,1211.57558153127
eth,2022-12-28 00:00:00+00:00,1188.10792518995
eth,2022-12-29 00:00:00+00:00,1200.92096843951
eth,2022-12-30 00:00:00+00:00,1198.58331034483
eth,2022-12-31 00:00:00+00:00,1195.33087931034
