asset,time,PriceUSD
eth,2019-01-01 00:00:00+00:00,139.154644360023
eth,2019-01-02 00:00:00+00:00,154.426368790181
eth,2019-01-03 00:00:00+00:00,147.06208679135
eth,2019-01-04 00:00:00+00:00,153.442376972531
eth,2019-01-05 00:00:00+00:00,154.301756867329
eth,2019-01-06 00:00:00+00:00,155.940283167738
eth,2019-01-07 00:00:00+00:00,150.346131794272
eth,2019-01-08 00:00:00+00:00,149.052762711864
eth,2019-01-09 00:00:00+00:00,149.62985622443
eth,2019-01-10 00:00:00+00:00,126.929803915839
eth,2019-01-11 00:00:00+00:00,124.970574225599
eth,2019-01-12 00:00:00+00:00,124.329310637054
eth,2019-01-13 00:00:00+00:00,115.339895382817
eth,2019-01-14 00:00:00+00:00,128.323583869082
eth,2019-01-15 00:00:00+00:00,120.32987609585
eth,2019-01-16 00:00:00+00:00,122.420913793103
eth,2019-01-17 00:00:00+00:00,122.647751607247
eth,2019-01-18 00:00:00+00:00,119.485191408533
eth,2019-01-19 00:00:00+00:00,123.487991233197
eth,2019-01-20 00:00:00+00:00,117.515231735827
eth,2019-01-21 00:00:00+00:00,115.918843074226
eth,2019-01-22 00:00:00+00:00,117.97571975453
eth,2019-01-23 00:00:00+00:00,116.313436586791
eth,2019-01-24 00:00:00+00:00,116.326357977791
eth,2019-01-25 00:00:00+00:00,114.967366452367
eth,2019-01-26 00:00:00+00:00,115.040040035067
eth,2019-01-27 00:00:00+00:00,111.82207685564
eth,2019-01-28 00:00:00+00:00,105.667155756867
eth,2019-01-29 00:00:00+00:00,104.227875803624
eth,2019-01-30 00:00:00+00:00,107.66988603156
eth,2019-01-31 00:00:00+00:00,105.739236119229
