asset,time,PriceUSD
eth,2024-02-01 00:00:00+00:00,2300.17150613676
eth,2024-02-02 00:00:00+00:00,2306.20428988895
eth,2024-02-03 00:00:00+00:00,2294.85958562244
eth,2024-02-04 00:00:00+00:00,2287.55248538866
eth,2024-02-05 00:00:00+00:00,2296.7951823495
eth,2024-02-06 00:00:00+00:00,2374.23775832846
eth,2024-02-07 00:00:00+00:00,2424.69836703682
eth,2024-02-08 00:00:00+00:00,2421.88923232028
eth,2024-02-09 00:00:00+00:00,2490.79084073641
eth,2024-02-10 00:00:00+00:00,2500.52634102864
eth,2024-02-11 00:00:00+00:00,2504.4711899474
eth,2024-02-12 00:00:00+00:00,2654.8437238457
eth,2024-02-13 00:00:00+00:00,2638.38654091175
eth,2024-02-14 00:00:00+00:00,2779.39197662186
eth,2024-02-15 00:00:00+00:00,2825.4183603156
eth,2024-02-16 00:00:00+00:00,2802.71410578609
eth,2024-02-17 00:00:00+00:00,2786.64820397429
eth,2024-02-18 00:00:00+00:00,2877.23226680304
eth,2024-02-19 00:00:00+00:00,2948.52049386324
eth,2024-02-20 00:00:00+00:00,3014.12615604909
eth,2024-02-21 00:00:00+00:00,2965.02309906487
eth,2024-02-22 00:00:00+00:00,2972.48551987142
eth,2024-02-23 00:00:00+00:00,2923.20721975453
eth,2024-02-24 00:00:00+00:00,2990.13751957919
eth,2024-02-25 00:00:00+00:00,3111.73178638223
eth,2024-02-26 00:00:00+00:00,3175.87239129164
eth,2024-02-27 00:00:00+00:00,3244.34883255406
eth,2024-02-28 00:00:00+00:00,3376.60128696669
eth,2024-02-29 00:00:00+00:00,3350.23638281707
