asset,time,PriceUSD
eth,2023-10-01 00:00:00+00:00,1731.54860958504
eth,2023-10-02 00:00:00+00:00,1663.19262887201
eth,2023-10-03 00:00:00+00:00,1656.90272647575
eth,2023-10-04 00:00:00+00:00,1648.97039859731
eth,2023-10-05 00:00:00+00:00,1613.01122939801
eth,2023-10-06 00:00:00+00:00,1645.72665341905
eth,2023-10-07 00:00:00+00:00,1635.14589070719
eth,2023-10-08 00:00:00+00:00,1632.99003798948
eth,2023-10-09 00:00:00+00:00,1579.55456808884
eth,2023-10-10 00:00:00+00:00,1568.32793717125
eth,2023-10-11 00:00:00+00:00,1565.31241496201
eth,2023-10-12 00:00:00+00:00,1538.10105201636
eth,2023-10-13 00:00:00+00:00,1550.26081034483
eth,2023-10-14 00:00:00+00:00,1555.66229076563
eth,2023-10-15 00:00:00+00:00,1556.29597632963
eth,2023-10-16 00:00:00+00:00,1600.99388457043
eth,2023-10-17 00:00:00+00:00,1565.29439362946
eth,2023-10-18 00:00:00+00:00,1563.40930859147
eth,2023-10-19 00:00:00+00:00,1566.42841876096
eth,2023-10-20 00:00:00+00:00,1605.57386294565
eth,2023-10-21 00:00:00+00:00,1628.75319929866
eth,2023-10-22 00:00:00+00:00,1663.03004091175
eth,2023-10-23 00:00:00+00:00,1763.06074313267
eth,2023-10-24 00:00:00+00:00,1784.6231823495
eth,2023-10-25 00:00:00+00:00,1786.28815692577
eth,2023-10-26 00:00:00+00:00,1804.61282933957
eth,2023-10-27 00:00:00+00:00,1780.84673845704
eth,2023-10-28 00:00:00+00:00,1776.20995675044
eth,2023-10-29 00:00:00+00:00,1797.71945149036
eth,2023-10-30 00:00:00+00:00,1809.38564757452
eth,2023-10-31 00:00:00+00:00,1813.54269783752
