timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-12-01,0.00082980,0.00085060,0.00082560,0.00084870,1608764703.00,1701475199999,1356517.95017580,670,824879336.00,695916.61611690,0
2023-12-02,0.00084850,0.00091380,0.00084720,0.00087400,11607076090.00,1701561599999,10208634.90092250,2676,5461584640.00,4786461.00835150,0
2023-12-03,0.00087570,0.00092100,0.00087570,0.00089420,4912466412.00,1701647999999,4372346.12605700,1955,2503247227.00,2227700.54161340,0
2023-12-04,0.00089320,0.00093340,0.00084020,0.00090860,7875915289.00,1701734399999,7108882.98229250,3178,3482756275.00,3158623.30897660,0
2023-12-05,0.00091030,0.00091040,0.00087350,0.00090090,10589267835.00,1701820799999,9444494.37483340,3501,5083280276.00,4541889.95094670,0
2023-12-06,0.00090800,0.00106500,0.00087720,0.00104560,126964587049.00,1701907199999,127934734.75763610,20797,65301718905.00,65699889.01645710,0
2023-12-07,0.00104490,0.00104500,0.00094130,0.00097210,17592113657.00,1701993599999,17240008.38363490,4233,8891357635.00,8706145.44953230,0
2023-12-08,0.00097540,0.00101810,0.00096010,0.00100120,9284630893.00,1702079999999,9173817.09938260,2530,4684479485.00,4620522.61467730,0
2023-12-09,0.00100130,0.00101000,0.00097640,0.00098110,6393193680.00,1702166399999,6365303.06564700,2309,2516850758.00,2509339.28570870,0
2023-12-10,0.00098290,0.00111000,0.00095640,0.00105550,63967418137.00,1702252799999,68324943.46623890,10883,32305178612.00,34462655.99815540,0
2023-12-11,0.00104680,0.00114000,0.00096040,0.00102850,33081531773.00,1702339199999,35432186.81816970,7618,16207079800.00,17346524.10202620,0
2023-12-12,0.00103400,0.00106210,0.00096830,0.00099480,12474487144.00,1702425599999,12537460.97179110,3261,6968801463.00,7006842.59586390,0
2023-12-13,0.00099780,0.00101470,0.00093360,0.00100400,6129969239.00,1702511999999,5930525.79202770,1747,3313783727.00,3213151.07836840,0
2023-12-14,0.00100240,0.00100370,0.00095750,0.00099550,5720517542.00,1702598399999,5677515.31814710,2017,2725773400.00,2705011.01349020,0
2023-12-15,0.00099520,0.00103460,0.00096140,0.00097410,6647962570.00,1702684799999,6654245.92069400,2196,3676883231.00,3685534.28120930,0
2023-12-16,0.00097330,0.00100750,0.00095020,0.00100750,2361186030.00,1702771199999,2344359.05012290,964,1253136335.00,1245186.44102900,0
2023-12-17,0.00100800,0.00100890,0.00096320,0.00096860,2035455126.00,1702857599999,2005382.97533310,1710,1071907676.00,1054540.42539010,0
2023-12-18,0.00096830,0.00096960,0.00089180,0.00095220,3422856161.00,1702943999999,3170468.37494790,1528,1831114584.00,1698863.46211760,0
2023-12-19,0.00095220,0.00096200,0.00091870,0.00093040,2817214089.00,1703030399999,2651179.87121130,1532,1137013368.00,1071043.15770690,0
2023-12-20,0.00093390,0.00098550,0.00092810,0.00096600,3509474013.00,1703116799999,3381167.26502350,1343,2019264500.00,1952096.39551780,0
2023-12-21,0.00096310,0.00098020,0.00095010,0.00097400,3807748656.00,1703203199999,3693507.60146070,1145,1358311519.00,1317782.93637080,0
2023-12-22,0.00097740,0.00099980,0.00096150,0.00099350,5318333857.00,1703289599999,5261772.61094400,1831,3133920375.00,3105716.37678510,0
2023-12-23,0.00099290,0.00099350,0.00096600,0.00098190,2635821726.00,1703375999999,2579794.92763600,935,1156369149.00,1132992.80109050,0
2023-12-24,0.00098190,0.00098680,0.00092770,0.00095710,4239524090.00,1703462399999,4122283.97537970,1803,2076211079.00,2020446.39001840,0
2023-12-25,0.00096000,0.00101520,0.00095020,0.00099630,6316144417.00,1703548799999,6225618.43637790,1882,3460076488.00,3411586.99004540,0
2023-12-26,0.00099510,0.00099610,0.00093160,0.00096680,4341358290.00,1703635199999,4190825.53644000,1683,2041736369.00,1972592.47773490,0
2023-12-27,0.00096240,0.00120000,0.00094400,0.00119310,64178356689.00,1703721599999,70074768.36108700,10935,31224847983.00,34113375.37659370,0
2023-12-28,0.00119420,0.00125470,0.00110940,0.00113060,109172614479.00,1703807999999,126423520.30184890,19533,57461533277.00,66436674.33358220,0
2023-12-29,0.00113200,0.00120000,0.00105890,0.00113090,16839464467.00,1703894399999,18784495.94987110,3827,10235507204.00,11438079.35088130,0
2023-12-30,0.00113090,0.00124620,0.00112020,0.00117700,40705889916.00,1703980799999,48585257.34343510,9212,20604412836.00,24578111.06207950,0
2023-12-31,0.00118200,0.00120000,0.00110760,0.00113240,12907857875.00,1704067199999,14808959.41753570,3150,5568212675.00,6402092.61113570,0
