timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-04-01,1.52900000,1.57100000,1.47900000,1.56100000,559810.20000000,1648857599999,854050.92160000,1340,238044.40000000,362609.31520000,0
2022-04-02,1.55700000,1.59900000,1.53200000,1.54200000,355245.80000000,1648943999999,558247.80860000,1130,179976.70000000,283082.33980000,0
2022-04-03,1.54700000,1.60500000,1.52900000,1.58600000,384991.90000000,1649030399999,604108.73120000,936,155226.60000000,243636.86740000,0
2022-04-04,1.58900000,1.65800000,1.54400000,1.61000000,866005.30000000,1649116799999,1388910.12150000,2280,404886.70000000,652234.05900000,0
2022-04-05,1.61100000,1.61900000,1.54000000,1.54800000,529948.30000000,1649203199999,837424.43400000,1232,194495.80000000,308211.63270000,0
2022-04-06,1.55000000,1.55500000,1.39900000,1.40800000,880600.70000000,1649289599999,1301300.42970000,2193,362598.60000000,535731.63260000,0
2022-04-07,1.40500000,1.47200000,1.38900000,1.45800000,448033.20000000,1649375999999,643360.91210000,1230,217317.10000000,312491.26690000,0
2022-04-08,1.45900000,1.47500000,1.37200000,1.37900000,406833.60000000,1649462399999,584256.68540000,1098,167733.80000000,242119.71420000,0
2022-04-09,1.38000000,1.40700000,1.37400000,1.40700000,505056.80000000,1649548799999,701879.71300000,932,236817.70000000,328968.72310000,0
2022-04-10,1.40500000,1.43500000,1.37900000,1.38000000,276136.10000000,1649635199999,386830.30590000,712,120002.10000000,168314.05670000,0
2022-04-11,1.38400000,1.38700000,1.24000000,1.24200000,767285.10000000,1649721599999,1006617.49080000,1833,302652.80000000,396493.30810000,0
2022-04-12,1.24200000,1.31400000,1.23700000,1.28200000,837939.00000000,1649807999999,1074886.70410000,1329,373277.30000000,477615.17840000,0
2022-04-13,1.28300000,1.32100000,1.26500000,1.31000000,462561.70000000,1649894399999,595483.08930000,984,227757.10000000,293833.78540000,0
2022-04-14,1.31000000,1.32200000,1.24700000,1.26000000,351374.10000000,1649980799999,453353.59870000,866,178252.90000000,230016.69390000,0
2022-04-15,1.26300000,1.29900000,1.26000000,1.29700000,185279.90000000,1650067199999,237940.83560000,466,75216.20000000,96507.18430000,0
2022-04-16,1.29500000,1.30200000,1.27000000,1.28700000,185151.00000000,1650153599999,238510.62970000,394,79975.50000000,103077.75530000,0
2022-04-17,1.28500000,1.30300000,1.23900000,1.24000000,254464.50000000,1650239999999,324045.89160000,568,115509.10000000,147218.27030000,0
2022-04-18,1.23800000,1.27600000,1.18900000,1.27500000,661560.00000000,1650326399999,808697.80830000,1387,316657.30000000,387701.35900000,0
2022-04-19,1.27600000,1.29700000,1.25600000,1.29200000,367035.90000000,1650412799999,466270.54470000,700,145555.60000000,185370.49820000,0
2022-04-20,1.28600000,1.31500000,1.25200000,1.26100000,297802.90000000,1650499199999,381963.51890000,776,157136.50000000,201587.95540000,0
2022-04-21,1.26100000,1.30800000,1.21300000,1.24000000,329670.10000000,1650585599999,419893.56520000,889,159594.60000000,203346.18100000,0
2022-04-22,1.23700000,1.26200000,1.23100000,1.25200000,434385.00000000,1650671999999,542725.98220000,771,187467.00000000,234300.74830000,0
2022-04-23,1.25800000,1.26000000,1.21800000,1.22700000,146160.60000000,1650758399999,181109.12700000,451,59746.20000000,74076.99140000,0
2022-04-24,1.22700000,1.24200000,1.21300000,1.22600000,205565.80000000,1650844799999,252582.44420000,468,76931.50000000,94639.07550000,0
2022-04-25,1.22300000,1.25500000,1.15300000,1.24800000,488341.20000000,1650931199999,583741.33060000,1476,211719.10000000,253057.11411000,0
2022-04-26,1.24990000,1.25260000,1.14660000,1.15700000,488273.50000000,1651017599999,582274.34791000,1247,200219.10000000,239937.17178000,0
2022-04-27,1.15830000,1.19700000,1.14970000,1.17900000,588633.50000000,1651103999999,692341.98980000,1285,271542.00000000,319530.66075000,0
2022-04-28,1.17710000,1.20050000,1.16600000,1.18620000,562548.10000000,1651190399999,665739.32898000,1170,273114.10000000,323623.44934000,0
2022-04-29,1.18790000,1.19090000,1.11700000,1.14140000,683409.10000000,1651276799999,786266.52519000,1568,270048.90000000,309779.45997000,0
2022-04-30,1.14110000,1.16400000,1.04730000,1.07560000,816405.10000000,1651363199999,904109.70074000,1978,276880.50000000,306198.35768000,0
