timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-03-01,0.71330000,0.83930000,0.70950000,0.80770000,1693994.00000000,1709337599999,1323945.35890000,1711,994298.00000000,771472.66010000,0
2024-03-02,0.80770000,0.82350000,0.78000000,0.81520000,1210409.00000000,1709423999999,969901.15360000,1306,520882.00000000,418135.36340000,0
2024-03-03,0.81520000,0.82300000,0.71220000,0.76860000,1395449.00000000,1709510399999,1077099.63710000,1607,658658.00000000,509933.17880000,0
2024-03-04,0.77050000,0.77920000,0.73570000,0.75140000,1514806.00000000,1709596799999,1149293.53120000,1725,613992.00000000,465734.07990000,0
2024-03-05,0.75280000,0.79630000,0.58080000,0.67880000,2058487.00000000,1709683199999,1487830.07380000,2593,993087.00000000,714604.52040000,0
2024-03-06,0.67760000,0.76640000,0.64900000,0.73950000,2205553.00000000,1709769599999,1594513.09060000,2419,1035599.00000000,747629.39560000,0
2024-03-07,0.74270000,0.76690000,0.71700000,0.75540000,1127631.00000000,1709855999999,837059.35810000,1392,558723.00000000,415309.53630000,0
2024-03-08,0.75670000,0.79600000,0.73770000,0.77230000,1874440.00000000,1709942399999,1434368.42960000,2008,831794.00000000,639156.94890000,0
2024-03-09,0.77250000,0.81500000,0.76260000,0.78070000,540378.00000000,1710028799999,423397.96630000,617,308680.00000000,242275.44430000,0
2024-03-10,0.78020000,0.79290000,0.73720000,0.75610000,600137.00000000,1710115199999,458509.79720000,730,187829.00000000,144408.61540000,0
2024-03-11,0.75610000,0.82490000,0.72200000,0.81320000,1296477.00000000,1710201599999,1025189.67370000,1426,773516.00000000,613656.03370000,0
2024-03-12,0.81170000,0.83630000,0.74000000,0.79200000,1121091.00000000,1710287999999,882271.09390000,1209,603677.00000000,477771.00440000,0
2024-03-13,0.79310000,0.84500000,0.78310000,0.83380000,1093922.00000000,1710374399999,887317.17270000,1056,600232.00000000,488760.25240000,0
2024-03-14,0.83030000,0.83300000,0.75890000,0.79700000,862792.00000000,1710460799999,687421.81140000,884,383471.00000000,306914.15690000,0
2024-03-15,0.79860000,0.80950000,0.69210000,0.74110000,884767.00000000,1710547199999,655345.09810000,978,376261.00000000,278565.28220000,0
2024-03-16,0.74330000,0.74840000,0.65200000,0.67180000,839667.00000000,1710633599999,586617.45900000,733,388468.00000000,269466.42860000,0
2024-03-17,0.67360000,0.71240000,0.63600000,0.70420000,563989.00000000,1710719999999,384538.33960000,534,351977.00000000,240228.37160000,0
2024-03-18,0.70200000,0.71490000,0.65180000,0.67350000,726156.00000000,1710806399999,496035.79510000,688,323786.00000000,222983.59050000,0
2024-03-19,0.67460000,0.67460000,0.58870000,0.61370000,890058.00000000,1710892799999,557760.48880000,864,344158.00000000,215442.13000000,0
2024-03-20,0.61610000,0.66870000,0.59000000,0.66870000,364807.00000000,1710979199999,229637.54790000,398,159410.00000000,100412.12470000,0
2024-03-21,0.66500000,0.69370000,0.65760000,0.69090000,395907.00000000,1711065599999,268007.77120000,374,217270.00000000,147153.72860000,0
2024-03-22,0.69100000,0.71200000,0.65000000,0.66750000,491161.00000000,1711151999999,337340.10530000,385,235119.00000000,162354.51310000,0
2024-03-23,0.67140000,0.69670000,0.66920000,0.67590000,263846.00000000,1711238399999,180727.75270000,286,117605.00000000,80730.44180000,0
2024-03-24,0.67630000,0.70220000,0.66620000,0.70040000,129960.00000000,1711324799999,89530.57850000,182,60202.00000000,41471.77290000,0
2024-03-25,0.69850000,0.73380000,0.69100000,0.72500000,323133.00000000,1711411199999,231451.00290000,325,184107.00000000,131885.08130000,0
2024-03-26,0.72770000,0.75800000,0.72450000,0.73980000,309080.00000000,1711497599999,230771.97690000,323,198733.00000000,148238.80230000,0
2024-03-27,0.74070000,0.74590000,0.69720000,0.70720000,545219.00000000,1711583999999,392260.73500000,475,200332.00000000,145500.73360000,0
2024-03-28,0.71140000,0.73590000,0.69690000,0.73590000,266584.00000000,1711670399999,191443.02150000,276,143783.00000000,103816.69730000,0
2024-03-29,0.72820000,0.78000000,0.71890000,0.76800000,738476.00000000,1711756799999,557358.32150000,571,441868.00000000,333901.49030000,0
2024-03-30,0.76460000,0.77990000,0.73510000,0.74080000,273001.00000000,1711843199999,207503.56830000,210,101948.00000000,77769.27740000,0
2024-03-31,0.74450000,0.76320000,0.74450000,0.75570000,175989.00000000,1711929599999,132861.94240000,185,111242.00000000,83984.93300000,0
