timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-12-01,14213.75000000,14259.41000000,13774.33000000,13845.63000000,904.47631000,1669939199999,12681090.04694150,20206,464.72214000,6516850.91726810,0
2022-12-02,13855.65000000,13931.36000000,13770.65000000,13913.66000000,589.05522000,1670025599999,8159033.63314250,15842,306.73687000,4249173.23223460,0
2022-12-03,13915.18000000,13968.94000000,13734.24000000,13744.42000000,246.11094000,1670111999999,3399632.95479120,5770,112.07837000,1548491.36277700,0
2022-12-04,13751.81000000,14000.43000000,13749.74000000,13921.66000000,375.35308000,1670198399999,5208276.90139320,9183,194.52654000,2699380.97460900,0
2022-12-05,13926.19000000,14166.34000000,13875.32000000,13929.41000000,923.39787000,1670284799999,12948875.87033610,21433,451.57227000,6332413.97217380,0
2022-12-06,13929.07000000,14100.00000000,13855.01000000,14085.90000000,899.30422000,1670371199999,12547161.30386000,21554,478.15201000,6671163.85096800,0
2022-12-07,14085.91000000,14131.63000000,13746.43000000,13791.50000000,817.94444000,1670457599999,11337224.61270840,18531,419.89966000,5820125.23014250,0
2022-12-08,13792.83000000,14135.00000000,13773.56000000,14083.49000000,1494.36909000,1670543999999,20751519.74688860,36013,780.03359000,10830987.15289460,0
2022-12-09,14085.68000000,14126.24000000,13937.47000000,13978.68000000,1115.86659000,1670630399999,15654338.83754600,28909,566.16891000,7943343.12549230,0
2022-12-10,13977.23000000,14055.00000000,13956.14000000,13984.87000000,479.16145000,1670716799999,6707910.03315400,19696,246.09300000,3445268.05101120,0
2022-12-11,13983.16000000,14090.00000000,13941.00000000,13969.89000000,397.08327000,1670803199999,5557779.76243580,15043,196.27579000,2747422.05815810,0
2022-12-12,13968.24000000,14028.93000000,13773.98000000,14007.16000000,1034.86084000,1670889599999,14354004.65007930,37606,513.64569000,7124736.95952180,0
2022-12-13,14006.97000000,14397.77000000,13888.44000000,14281.98000000,1298.80591000,1670975999999,18370773.61173480,54421,601.00503000,8498838.01849080,0
2022-12-14,14277.13000000,14756.28000000,14100.99000000,14306.17000000,1557.66582000,1671062399999,22467102.45790820,55016,772.90547000,11151202.68145330,0
2022-12-15,14306.09000000,14374.67000000,14123.80000000,14192.14000000,1262.80357000,1671148799999,17993068.21673330,38944,626.86515000,8932664.44454720,0
2022-12-16,14195.53000000,14320.00000000,13600.00000000,13689.99000000,1527.74250000,1671235199999,21362967.14169200,45801,770.92673000,10779800.48113250,0
2022-12-17,13683.68000000,13817.73000000,13567.33000000,13727.12000000,2359.05573000,1671321599999,32404256.71754980,108667,1175.15103000,16142411.80742950,0
2022-12-18,13718.22000000,13749.64000000,13623.39000000,13637.48000000,462.66228000,1671407999999,6329405.50337650,24780,225.05877000,3079024.48485460,0
2022-12-19,13633.05000000,13760.78000000,13409.72000000,13536.01000000,754.39063000,1671494399999,10301481.72658590,28490,366.78941000,5008740.89692730,0
2022-12-20,13533.08000000,14026.08000000,13504.38000000,13880.85000000,1001.38479000,1671580799999,13833423.08601220,38176,504.99478000,6977466.36585020,0
2022-12-21,13880.37000000,13959.95000000,13792.90000000,13936.00000000,711.99142000,1671667199999,9888772.20736580,26756,391.92375000,5443931.52553870,0
2022-12-22,13928.58000000,13976.58000000,13780.47000000,13964.01000000,805.60554000,1671753599999,11189857.88904960,30831,434.25075000,6032445.41495500,0
2022-12-23,13968.40000000,14031.00000000,13900.17000000,13911.96000000,683.88643000,1671839999999,9551281.35376460,26602,344.85502000,4816950.10813070,0
2022-12-24,13911.96000000,13979.63000000,13911.64000000,13966.16000000,225.06532000,1671926399999,3141667.52330410,10802,114.69022000,1601068.71405850,0
2022-12-25,13967.12000000,13982.20000000,13884.70000000,13955.24000000,247.42613000,1672012799999,3450261.57611310,10084,123.12441000,1717079.79555220,0
2022-12-26,13956.94000000,14012.53000000,13897.34000000,13982.12000000,358.15956000,1672099199999,4997196.89262760,16234,169.87013000,2370387.46408540,0
2022-12-27,13985.34000000,14023.28000000,13773.89000000,13873.16000000,672.77117000,1672185599999,9376884.79930380,22943,322.57483000,4496296.01534050,0
2022-12-28,13872.32000000,13920.28000000,13705.24000000,13753.81000000,651.68781000,1672271999999,8998512.51820690,25029,340.07359000,4695474.02260300,0
2022-12-29,13758.16000000,13839.75000000,13691.10000000,13792.21000000,576.81294000,1672358399999,7946777.74846860,21778,308.67778000,4253202.04529540,0
2022-12-30,13793.02000000,13806.15000000,13533.00000000,13727.82000000,571.35880000,1672444799999,7828639.95591150,17734,310.31569000,4252038.49238650,0
2022-12-31,13728.34000000,13756.50000000,13615.01000000,13675.98000000,165.63485000,1672531199999,2268553.42790540,6028,79.24958000,1085729.56063560,0
