timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-09-01,8929.00000000,9289.00000000,8800.00000000,9241.00000000,4.08852000,1662076799999,37003.68905000,115,2.58015000,23325.99008000,0
2022-09-02,9211.00000000,10530.00000000,9187.00000000,10110.00000000,27.48101000,1662163199999,272119.46940000,634,15.98791000,158154.91223000,0
2022-09-03,10064.00000000,10082.00000000,9470.00000000,9871.00000000,8.68034000,1662249599999,83647.63307000,292,4.56860000,44073.03580000,0
2022-09-04,9842.00000000,9864.00000000,9349.00000000,9444.00000000,4.09303000,1662335999999,39093.18841000,135,1.97840000,18845.82455000,0
2022-09-05,9536.00000000,9675.00000000,9384.00000000,9593.00000000,3.69149000,1662422399999,35288.54737000,77,3.28574000,31428.29435000,0
2022-09-06,9681.00000000,9805.00000000,8654.00000000,8781.00000000,8.28704000,1662508799999,75835.29638000,304,3.54524000,32568.07755000,0
2022-09-07,8684.00000000,9598.00000000,8584.00000000,9495.00000000,7.74229000,1662595199999,70592.91792000,262,4.30599000,39332.96770000,0
2022-09-08,9352.00000000,9582.00000000,9095.00000000,9206.00000000,4.07307000,1662681599999,38081.40475000,143,2.31210000,21687.02855000,0
2022-09-09,9331.00000000,11310.00000000,9250.00000000,10365.00000000,44.07389000,1662767999999,466172.85901000,1250,27.12228000,286904.48083000,0
2022-09-10,10381.00000000,10488.00000000,10048.00000000,10379.00000000,13.46040000,1662854399999,137877.25510000,395,7.41622000,76004.56748000,0
2022-09-11,10490.00000000,10579.00000000,9812.00000000,10122.00000000,9.95604000,1662940799999,100966.20424000,278,2.72934000,27933.34521000,0
2022-09-12,10017.00000000,10291.00000000,9475.00000000,9632.00000000,9.00701000,1663027199999,88968.23213000,364,3.26502000,32792.95927000,0
2022-09-13,9547.00000000,10032.00000000,9069.00000000,9069.00000000,16.07054000,1663113599999,153758.94836000,392,9.08068000,87187.56906000,0
2022-09-14,9062.00000000,9363.00000000,8879.00000000,9278.00000000,6.40706000,1663199999999,58303.97744000,144,2.66628000,24382.48627000,0
2022-09-15,9215.00000000,9215.00000000,8471.00000000,8568.00000000,8.67063000,1663286399999,77042.26301000,298,3.17782000,28310.33161000,0
2022-09-16,8542.00000000,8875.00000000,8406.00000000,8641.00000000,2.69963000,1663372799999,23309.29775000,87,1.68452000,14599.73284000,0
2022-09-17,8783.00000000,9362.00000000,8765.00000000,9346.00000000,9.21920000,1663459199999,83335.38612000,271,4.00809000,36289.84232000,0
2022-09-18,9286.00000000,9351.00000000,8004.00000000,8332.00000000,6.44426000,1663545599999,55276.92636000,216,2.87634000,25110.99551000,0
2022-09-19,8315.00000000,8617.00000000,8122.00000000,8538.00000000,5.96960000,1663631999999,49597.48469000,208,3.59005000,29810.45138000,0
2022-09-20,8421.00000000,8605.00000000,8334.00000000,8448.00000000,11.48954000,1663718399999,97275.80798000,312,6.52355000,55132.51642000,0
2022-09-21,8501.00000000,8924.00000000,7992.00000000,8155.00000000,9.93551000,1663804799999,84617.65642000,274,5.80571000,49810.11026000,0
2022-09-22,8124.00000000,8654.00000000,8124.00000000,8567.00000000,4.58369000,1663891199999,38846.40192000,124,2.57392000,21834.06682000,0
2022-09-23,8615.00000000,8781.00000000,8300.00000000,8736.00000000,2.18178000,1663977599999,18745.52550000,89,1.79661000,15420.23945000,0
2022-09-24,8696.00000000,8740.00000000,8447.00000000,8495.00000000,3.33591000,1664063999999,28690.76333000,97,1.00022000,8552.13795000,0
2022-09-25,8486.00000000,8639.00000000,8300.00000000,8388.00000000,1.76574000,1664150399999,15042.69110000,70,0.82966000,7052.17714000,0
2022-09-26,8441.00000000,8678.00000000,8265.00000000,8602.00000000,3.10290000,1664236799999,26363.22632000,143,2.36823000,20112.60064000,0
2022-09-27,8685.00000000,9158.00000000,8493.00000000,8686.00000000,10.30334000,1664323199999,91918.46297000,334,6.56337000,58610.38637000,0
2022-09-28,8594.00000000,8594.00000000,8268.00000000,8457.00000000,1.92988000,1664409599999,16161.73372000,102,1.01599000,8534.11109000,0
2022-09-29,8423.00000000,8530.00000000,8195.00000000,8253.00000000,5.57675000,1664495999999,46643.24158000,195,1.88911000,15830.88601000,0
2022-09-30,8287.00000000,8483.00000000,8229.00000000,8281.00000000,2.35016000,1664582399999,19536.72801000,85,1.00437000,8362.68965000,0
