asset,time,PriceUSD
btc,2021-01-01 00:00:00+00:00,29380.6937327878
btc,2021-01-02 00:00:00+00:00,32022.6810578609
btc,2021-01-03 00:00:00+00:00,33277.8353050848
btc,2021-01-04 00:00:00+00:00,31802.1467136178
btc,2021-01-05 00:00:00+00:00,34013.1741724138
btc,2021-01-06 00:00:00+00:00,36643.2777223846
btc,2021-01-07 00:00:00+00:00,39215.6511490356
btc,2021-01-08 00:00:00+00:00,40775.4045634132
btc,2021-01-09 00:00:00+00:00,40370.6823495032
btc,2021-01-10 00:00:00+00:00,38329.3401665693
btc,2021-01-11 00:00:00+00:00,35269.5137177089
btc,2021-01-12 00:00:00+00:00,33712.4685452952
btc,2021-01-13 00:00:00+00:00,37296.5475277615
btc,2021-01-14 00:00:00+00:00,39045.518340152
btc,2021-01-15 00:00:00+00:00,36710.3174248977
btc,2021-01-16 00:00:00+00:00,36177.2610970193
btc,2021-01-17 00:00:00+00:00,36069.939466803
btc,2021-01-18 00:00:00+00:00,36594.2964018118
btc,2021-01-19 00:00:00+00:00,36250.1461893629
btc,2021-01-20 00:00:00+00:00,35515.480012858
btc,2021-01-21 00:00:00+00:00,31022.9510280538
btc,2021-01-22 00:00:00+00:00,32986.4357568673
btc,2021-01-23 00:00:00+00:00,32036.2822723553
btc,2021-01-24 00:00:00+00:00,32216.1042904734
btc,2021-01-25 00:00:00+00:00,32419.7059462303
btc,2021-01-26 00:00:00+00:00,32640.6391426067
btc,2021-01-27 00:00:00+00:00,30358.9347235535
btc,2021-01-28 00:00:00+00:00,33511.287595149
btc,2021-01-29 00:00:00+00:00,34166.1494259497
btc,2021-01-30 00:00:00+00:00,34349.9170952659
btc,2021-01-31 00:00:00+00:00,33157.8325745178
