asset,time,PriceUSD
btc,2024-06-01 00:00:00+00:00,67714.3526399766
btc,2024-06-02 00:00:00+00:00,67805.4855742256
btc,2024-06-03 00:00:00+00:00,68833.3028351841
btc,2024-06-04 00:00:00+00:00,70554.0894330801
btc,2024-06-05 00:00:00+00:00,71087.4433158971
btc,2024-06-06 00:00:00+00:00,70788.5013755114
btc,2024-06-07 00:00:00+00:00,69338.1573240795
btc,2024-06-08 00:00:00+00:00,69310.1092618352
btc,2024-06-09 00:00:00+00:00,69644.0190894214
btc,2024-06-10 00:00:00+00:00,69465.9362478083
btc,2024-06-11 00:00:00+00:00,67368.263506429
btc,2024-06-12 00:00:00+00:00,68213.8346838106
btc,2024-06-13 00:00:00+00:00,66783.4902767388
btc,2024-06-14 00:00:00+00:00,65982.1865195792
btc,2024-06-15 00:00:00+00:00,66204.904308007
btc,2024-06-16 00:00:00+00:00,66622.5999336645
btc,2024-06-17 00:00:00+00:00,66483.8785260082
btc,2024-06-18 00:00:00+00:00,65112.1230020456
btc,2024-06-19 00:00:00+00:00,64878.7141525424
btc,2024-06-20 00:00:00+00:00,64897.7011542957
btc,2024-06-21 00:00:00+00:00,64086.0489228521
btc,2024-06-22 00:00:00+00:00,64258.135506429
btc,2024-06-23 00:00:00+00:00,63345.0218760959
btc,2024-06-24 00:00:00+00:00,60258.9554374635
btc,2024-06-25 00:00:00+00:00,61739.6658477498
btc,2024-06-26 00:00:00+00:00,60794.4760584454
btc,2024-06-27 00:00:00+00:00,61569.9234275278
btc,2024-06-28 00:00:00+00:00,60303.3147364115
btc,2024-06-29 00:00:00+00:00,60889.3298430742
btc,2024-06-30 00:00:00+00:00,62763.2796861485
