asset,time,PriceUSD
btc,2024-09-01 00:00:00+00:00,57349.0807180012
btc,2024-09-02 00:00:00+00:00,59159.0238877849
btc,2024-09-03 00:00:00+00:00,57637.7754444769
btc,2024-09-04 00:00:00+00:00,58033.3989704851
btc,2024-09-05 00:00:00+00:00,56112.9529400935
btc,2024-09-06 00:00:00+00:00,53838.9534623028
btc,2024-09-07 00:00:00+00:00,54066.4399248977
btc,2024-09-08 00:00:00+00:00,54859.2584082408
btc,2024-09-09 00:00:00+00:00,57135.7814371712
btc,2024-09-10 00:00:00+00:00,57664.4998214494
btc,2024-09-11 00:00:00+00:00,57409.1950663355
btc,2024-09-12 00:00:00+00:00,58124.6418065459
btc,2024-09-13 00:00:00+00:00,60536.8814503215
btc,2024-09-14 00:00:00+00:00,60007.1702507306
btc,2024-09-15 00:00:00+00:00,59129.9197536528
btc,2024-09-16 00:00:00+00:00,58227.46421654
btc,2024-09-17 00:00:00+00:00,60238.2177255991
