asset,time,PriceUSD
btc,2021-07-01 00:00:00+00:00,33505.0804935126
btc,2021-07-02 00:00:00+00:00,33782.9459464641
btc,2021-07-03 00:00:00+00:00,34588.2242916423
btc,2021-07-04 00:00:00+00:00,35355.6078883694
btc,2021-07-05 00:00:00+00:00,33911.7538404442
btc,2021-07-06 00:00:00+00:00,34123.9815680888
btc,2021-07-07 00:00:00+00:00,33931.6186382233
btc,2021-07-08 00:00:00+00:00,32819.6595312098
btc,2021-07-09 00:00:00+00:00,33914.8810742256
btc,2021-07-10 00:00:00+00:00,33610.9458386908
btc,2021-07-11 00:00:00+00:00,34258.4413898305
btc,2021-07-12 00:00:00+00:00,33135.2359117475
btc,2021-07-13 00:00:00+00:00,32641.9759610169
btc,2021-07-14 00:00:00+00:00,32798.2845189947
btc,2021-07-15 00:00:00+00:00,31707.6900368206
btc,2021-07-16 00:00:00+00:00,31455.7175818819
btc,2021-07-17 00:00:00+00:00,31547.9511990064
btc,2021-07-18 00:00:00+00:00,31707.7038527177
btc,2021-07-19 00:00:00+00:00,30883.4697462303
btc,2021-07-20 00:00:00+00:00,29766.6577182934
btc,2021-07-21 00:00:00+00:00,32119.6572258328
btc,2021-07-22 00:00:00+00:00,32306.9614285798
btc,2021-07-23 00:00:00+00:00,33439.5957028638
btc,2021-07-24 00:00:00+00:00,34166.914654588
btc,2021-07-25 00:00:00+00:00,35119.9374360023
btc,2021-07-26 00:00:00+00:00,37444.7825102279
btc,2021-07-27 00:00:00+00:00,39126.5402881356
btc,2021-07-28 00:00:00+00:00,39939.1940432495
btc,2021-07-29 00:00:00+00:00,40086.1643950906
btc,2021-07-30 00:00:00+00:00,41789.6670981882
btc,2021-07-31 00:00:00+00:00,41793.3137481005
