asset,time,PriceUSD
btc,2023-05-01 00:00:00+00:00,28114.9531873174
btc,2023-05-02 00:00:00+00:00,28690.5809959088
btc,2023-05-03 00:00:00+00:00,29045.0427735243
btc,2023-05-04 00:00:00+00:00,28855.8574465225
btc,2023-05-05 00:00:00+00:00,29552.9695236704
btc,2023-05-06 00:00:00+00:00,28899.4629602572
btc,2023-05-07 00:00:00+00:00,28761.738434249
btc,2023-05-08 00:00:00+00:00,27727.2854091175
btc,2023-05-09 00:00:00+00:00,27642.4281092928
btc,2023-05-10 00:00:00+00:00,27646.004902104
btc,2023-05-11 00:00:00+00:00,26986.271065751
btc,2023-05-12 00:00:00+00:00,26773.3443591467
btc,2023-05-13 00:00:00+00:00,26841.3982913501
btc,2023-05-14 00:00:00+00:00,26918.261597896
btc,2023-05-15 00:00:00+00:00,27231.6216052016
btc,2023-05-16 00:00:00+00:00,27025.7181864407
btc,2023-05-17 00:00:00+00:00,27401.0440610754
btc,2023-05-18 00:00:00+00:00,26843.2350938048
btc,2023-05-19 00:00:00+00:00,26889.503631502
btc,2023-05-20 00:00:00+00:00,27100.8582878434
btc,2023-05-21 00:00:00+00:00,26777.0977831677
btc,2023-05-22 00:00:00+00:00,26858.7370637054
btc,2023-05-23 00:00:00+00:00,27226.8558763881
btc,2023-05-24 00:00:00+00:00,26341.4306446522
btc,2023-05-25 00:00:00+00:00,26484.8359234366
btc,2023-05-26 00:00:00+00:00,26720.3838071303
btc,2023-05-27 00:00:00+00:00,26854.5403702513
btc,2023-05-28 00:00:00+00:00,28097.5211259497
btc,2023-05-29 00:00:00+00:00,27765.0728693746
btc,2023-05-30 00:00:00+00:00,27712.4915844535
btc,2023-05-31 00:00:00+00:00,27217.6832580362
