asset,time,PriceUSD
btc,2021-06-01 00:00:00+00:00,36661.3781184687
btc,2021-06-02 00:00:00+00:00,37639.4556732905
btc,2021-06-03 00:00:00+00:00,39160.1504132086
btc,2021-06-04 00:00:00+00:00,36884.3735551724
btc,2021-06-05 00:00:00+00:00,35409.5672366452
btc,2021-06-06 00:00:00+00:00,35720.6043546464
btc,2021-06-07 00:00:00+00:00,33724.9077517826
btc,2021-06-08 00:00:00+00:00,33475.0489234366
btc,2021-06-09 00:00:00+00:00,37372.9888953828
btc,2021-06-10 00:00:00+00:00,36826.0022185856
btc,2021-06-11 00:00:00+00:00,37185.3931268264
btc,2021-06-12 00:00:00+00:00,35669.1712817066
btc,2021-06-13 00:00:00+00:00,38925.4194289889
btc,2021-06-14 00:00:00+00:00,40455.5959833431
btc,2021-06-15 00:00:00+00:00,40254.6514679135
btc,2021-06-16 00:00:00+00:00,38265.5437726476
btc,2021-06-17 00:00:00+00:00,38018.6432346581
btc,2021-06-18 00:00:00+00:00,35714.3120787259
btc,2021-06-19 00:00:00+00:00,35555.9763966686
btc,2021-06-20 00:00:00+00:00,35599.9418784337
btc,2021-06-21 00:00:00+00:00,31715.1598624196
btc,2021-06-22 00:00:00+00:00,32394.5555949737
btc,2021-06-23 00:00:00+00:00,33610.4968129749
btc,2021-06-24 00:00:00+00:00,34658.972875979
btc,2021-06-25 00:00:00+00:00,31683.5032004676
btc,2021-06-26 00:00:00+00:00,31890.6764465225
btc,2021-06-27 00:00:00+00:00,34506.4911975453
btc,2021-06-28 00:00:00+00:00,34376.188538983
btc,2021-06-29 00:00:00+00:00,35933.7782178843
btc,2021-06-30 00:00:00+00:00,35065.4661533606
