asset,time,PriceUSD
btc,2021-08-01 00:00:00+00:00,39968.9689544126
btc,2021-08-02 00:00:00+00:00,39304.1862835769
btc,2021-08-03 00:00:00+00:00,38288.8253975453
btc,2021-08-04 00:00:00+00:00,39773.9113489188
btc,2021-08-05 00:00:00+00:00,40941.650434249
btc,2021-08-06 00:00:00+00:00,42790.3573284629
btc,2021-08-07 00:00:00+00:00,44484.9005862069
btc,2021-08-08 00:00:00+00:00,43972.3010181181
btc,2021-08-09 00:00:00+00:00,46265.6424564582
btc,2021-08-10 00:00:00+00:00,45488.7912624196
btc,2021-08-11 00:00:00+00:00,45676.3263611923
btc,2021-08-12 00:00:00+00:00,44405.7483483343
btc,2021-08-13 00:00:00+00:00,47717.4853559322
btc,2021-08-14 00:00:00+00:00,47124.2050736411
btc,2021-08-15 00:00:00+00:00,47074.370710111
btc,2021-08-16 00:00:00+00:00,45984.7199070719
btc,2021-08-17 00:00:00+00:00,44714.0967982466
btc,2021-08-18 00:00:00+00:00,44954.3637469316
btc,2021-08-19 00:00:00+00:00,46646.8615049679
btc,2021-08-20 00:00:00+00:00,49240.8356049094
btc,2021-08-21 00:00:00+00:00,49070.2409701929
btc,2021-08-22 00:00:00+00:00,49363.3160952659
btc,2021-08-23 00:00:00+00:00,49590.8763676213
btc,2021-08-24 00:00:00+00:00,47925.8622127411
btc,2021-08-25 00:00:00+00:00,49002.3166049094
btc,2021-08-26 00:00:00+00:00,47190.3449929866
btc,2021-08-27 00:00:00+00:00,49048.4755891292
btc,2021-08-28 00:00:00+00:00,48852.4687995324
btc,2021-08-29 00:00:00+00:00,48948.3479579193
btc,2021-08-30 00:00:00+00:00,47125.7685189947
btc,2021-08-31 00:00:00+00:00,47219.2443424898
