asset,time,PriceUSD
btc,2019-12-01 00:00:00+00:00,7417.72720601987
btc,2019-12-02 00:00:00+00:00,7318.31252180012
btc,2019-12-03 00:00:00+00:00,7306.44623331385
btc,2019-12-04 00:00:00+00:00,7215.02034482759
btc,2019-12-05 00:00:00+00:00,7404.0867949737
btc,2019-12-06 00:00:00+00:00,7534.2083559322
btc,2019-12-07 00:00:00+00:00,7512.06140263004
btc,2019-12-08 00:00:00+00:00,7528.94026943308
btc,2019-12-09 00:00:00+00:00,7340.22745908825
btc,2019-12-10 00:00:00+00:00,7232.09178375219
btc,2019-12-11 00:00:00+00:00,7200.46444599649
btc,2019-12-12 00:00:00+00:00,7192.84902425482
btc,2019-12-13 00:00:00+00:00,7244.90372004676
btc,2019-12-14 00:00:00+00:00,7071.10709029807
btc,2019-12-15 00:00:00+00:00,7111.28666995909
btc,2019-12-16 00:00:00+00:00,6882.39579532437
btc,2019-12-17 00:00:00+00:00,6608.96197983635
btc,2019-12-18 00:00:00+00:00,7284.6254836353
btc,2019-12-19 00:00:00+00:00,7146.16763763881
btc,2019-12-20 00:00:00+00:00,7184.21917206312
btc,2019-12-21 00:00:00+00:00,7140.29801127995
btc,2019-12-22 00:00:00+00:00,7479.40240789012
btc,2019-12-23 00:00:00+00:00,7321.7487238457
btc,2019-12-24 00:00:00+00:00,7235.62908381064
btc,2019-12-25 00:00:00+00:00,7191.17416569258
btc,2019-12-26 00:00:00+00:00,7194.63975832846
btc,2019-12-27 00:00:00+00:00,7237.15044728229
btc,2019-12-28 00:00:00+00:00,7306.64330829924
btc,2019-12-29 00:00:00+00:00,7391.578521391
btc,2019-12-30 00:00:00+00:00,7229.3971006429
btc,2019-12-31 00:00:00+00:00,7167.39505464641
