asset,time,PriceUSD
btc,2024-08-01 00:00:00+00:00,65178.0554891876
btc,2024-08-02 00:00:00+00:00,61506.7698877849
btc,2024-08-03 00:00:00+00:00,60688.2444272355
btc,2024-08-04 00:00:00+00:00,58306.2644786675
btc,2024-08-05 00:00:00+00:00,54343.6276773816
btc,2024-08-06 00:00:00+00:00,56047.4712866744
btc,2024-08-07 00:00:00+00:00,55129.7410376973
btc,2024-08-08 00:00:00+00:00,61908.7896724138
btc,2024-08-09 00:00:00+00:00,60720.9407594974
btc,2024-08-10 00:00:00+00:00,60871.5550727645
btc,2024-08-11 00:00:00+00:00,58836.1043722969
btc,2024-08-12 00:00:00+00:00,59394.1629538282
btc,2024-08-13 00:00:00+00:00,60536.2457846289
btc,2024-08-14 00:00:00+00:00,58840.6466797195
btc,2024-08-15 00:00:00+00:00,57644.1876879018
btc,2024-08-16 00:00:00+00:00,58927.2765087668
btc,2024-08-17 00:00:00+00:00,59414.6743351841
btc,2024-08-18 00:00:00+00:00,58793.2061458212
btc,2024-08-19 00:00:00+00:00,59411.5190169492
btc,2024-08-20 00:00:00+00:00,59123.3002662186
btc,2024-08-21 00:00:00+00:00,61133.0256493279
btc,2024-08-22 00:00:00+00:00,60394.4737749854
btc,2024-08-23 00:00:00+00:00,64106.8029152543
btc,2024-08-24 00:00:00+00:00,64023.226703682
btc,2024-08-25 00:00:00+00:00,64498.0183413209
btc,2024-08-26 00:00:00+00:00,62983.4427729398
btc,2024-08-27 00:00:00+00:00,59548.0076215663
btc,2024-08-28 00:00:00+00:00,59100.7747548217
btc,2024-08-29 00:00:00+00:00,59339.7909947399
btc,2024-08-30 00:00:00+00:00,59142.9399640561
btc,2024-08-31 00:00:00+00:00,58959.926273232
