asset,time,PriceUSD
btc,2022-02-01 00:00:00+00:00,38787.9640824079
btc,2022-02-02 00:00:00+00:00,36942.3307493279
btc,2022-02-03 00:00:00+00:00,37057.6521879018
btc,2022-02-04 00:00:00+00:00,41079.9060881356
btc,2022-02-05 00:00:00+00:00,41508.5816925774
btc,2022-02-06 00:00:00+00:00,42358.2251732905
btc,2022-02-07 00:00:00+00:00,43888.980119813
btc,2022-02-08 00:00:00+00:00,44167.4447945646
btc,2022-02-09 00:00:00+00:00,44405.0732042665
btc,2022-02-10 00:00:00+00:00,43614.3426960842
btc,2022-02-11 00:00:00+00:00,42357.3217416715
btc,2022-02-12 00:00:00+00:00,42173.4593962595
btc,2022-02-13 00:00:00+00:00,42195.5947451782
btc,2022-02-14 00:00:00+00:00,42646.1618590883
btc,2022-02-15 00:00:00+00:00,44511.9084880187
btc,2022-02-16 00:00:00+00:00,44065.7092673875
btc,2022-02-17 00:00:00+00:00,40610.024261543
btc,2022-02-18 00:00:00+00:00,40044.2204856809
btc,2022-02-19 00:00:00+00:00,40095.887329398
btc,2022-02-20 00:00:00+00:00,38551.6224967855
btc,2022-02-21 00:00:00+00:00,37098.0360081824
btc,2022-02-22 00:00:00+00:00,38202.5940818235
btc,2022-02-23 00:00:00+00:00,37308.2687344243
btc,2022-02-24 00:00:00+00:00,38283.790402104
btc,2022-02-25 00:00:00+00:00,39323.7702158387
btc,2022-02-26 00:00:00+00:00,39056.5781523086
btc,2022-02-27 00:00:00+00:00,37664.7792828755
btc,2022-02-28 00:00:00+00:00,43179.2545140269
