asset,time,PriceUSD
btc,2019-06-01 00:00:00+00:00,8554.80732963179
btc,2019-06-02 00:00:00+00:00,8744.35374547049
btc,2019-06-03 00:00:00+00:00,8173.40127054354
btc,2019-06-04 00:00:00+00:00,7649.93933196961
btc,2019-06-05 00:00:00+00:00,7798.54446639392
btc,2019-06-06 00:00:00+00:00,7776.71332612507
btc,2019-06-07 00:00:00+00:00,8023.950093045
btc,2019-06-08 00:00:00+00:00,7939.80515488019
btc,2019-06-09 00:00:00+00:00,7634.06575073057
btc,2019-06-10 00:00:00+00:00,7993.30253857393
btc,2019-06-11 00:00:00+00:00,7922.48362711864
btc,2019-06-12 00:00:00+00:00,8146.75612507306
btc,2019-06-13 00:00:00+00:00,8232.77734137931
btc,2019-06-14 00:00:00+00:00,8698.00481502046
btc,2019-06-15 00:00:00+00:00,8850.58481601403
btc,2019-06-16 00:00:00+00:00,9019.51700672121
btc,2019-06-17 00:00:00+00:00,9340.57218877849
btc,2019-06-18 00:00:00+00:00,9047.13274447691
btc,2019-06-19 00:00:00+00:00,9285.05567656341
btc,2019-06-20 00:00:00+00:00,9546.71977819988
btc,2019-06-21 00:00:00+00:00,10083.4863136762
btc,2019-06-22 00:00:00+00:00,10685.2952327878
btc,2019-06-23 00:00:00+00:00,10794.4276963764
btc,2019-06-24 00:00:00+00:00,11004.2069094681
btc,2019-06-25 00:00:00+00:00,11726.2638308007
btc,2019-06-26 00:00:00+00:00,12863.4606849795
btc,2019-06-27 00:00:00+00:00,11109.7978418469
btc,2019-06-28 00:00:00+00:00,12358.2079582116
btc,2019-06-29 00:00:00+00:00,11944.3515473407
btc,2019-06-30 00:00:00+00:00,10842.6167109877
