timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-04-01,6.85000000,7.56000000,6.76000000,7.49000000,825522.40000000,1648857599999,5976042.37100000,8320,441455.30000000,3196308.48100000,0
2022-04-02,7.48000000,7.90000000,7.19000000,7.21000000,591578.90000000,1648943999999,4494012.65500000,5976,274874.30000000,2073846.97000000,0
2022-04-03,7.23000000,7.75000000,7.13000000,7.64000000,271202.80000000,1649030399999,2020884.47000000,3902,146403.00000000,1092613.27100000,0
2022-04-04,7.65000000,7.73000000,6.89000000,7.19000000,423019.90000000,1649116799999,3075313.88400000,4933,209821.30000000,1522323.85500000,0
2022-04-05,7.19000000,7.32000000,6.77000000,6.79000000,298977.10000000,1649203199999,2119451.97400000,3947,145383.20000000,1031459.89400000,0
2022-04-06,6.79000000,6.85000000,6.16000000,6.22000000,510914.20000000,1649289599999,3308244.86400000,6502,255061.40000000,1652912.31700000,0
2022-04-07,6.21000000,6.56000000,6.10000000,6.47000000,339684.10000000,1649375999999,2155335.15100000,4406,184384.00000000,1170546.75600000,0
2022-04-08,6.46000000,6.59000000,5.87000000,5.92000000,316628.40000000,1649462399999,1998160.95600000,4188,161832.30000000,1023154.69800000,0
2022-04-09,5.91000000,6.18000000,5.90000000,6.17000000,244325.10000000,1649548799999,1468118.62800000,2786,128326.80000000,771233.34200000,0
2022-04-10,6.18000000,6.29000000,5.95000000,5.96000000,301406.50000000,1649635199999,1840542.47600000,2727,145688.20000000,890347.80900000,0
2022-04-11,5.96000000,5.98000000,5.22000000,5.30000000,665776.50000000,1649721599999,3677221.82200000,7293,320408.30000000,1770162.66400000,0
2022-04-12,5.32000000,5.61000000,5.27000000,5.49000000,477342.10000000,1649807999999,2595704.83900000,5641,238413.50000000,1297030.29900000,0
2022-04-13,5.48000000,5.70000000,5.37000000,5.64000000,275976.20000000,1649894399999,1527566.03900000,3326,134201.50000000,742776.99500000,0
2022-04-14,5.64000000,5.77000000,5.37000000,5.46000000,310888.00000000,1649980799999,1738153.38300000,3450,143850.40000000,802887.54600000,0
2022-04-15,5.47000000,5.61000000,5.45000000,5.59000000,213606.40000000,1650067199999,1183067.78900000,3100,100603.00000000,557058.40900000,0
2022-04-16,5.59000000,5.61000000,5.39000000,5.48000000,148520.90000000,1650153599999,815626.78200000,1940,70241.90000000,385688.04400000,0
2022-04-17,5.48000000,5.52000000,5.24000000,5.28000000,224910.70000000,1650239999999,1219282.82900000,2399,100156.20000000,543014.00700000,0
2022-04-18,5.29000000,5.37000000,5.03000000,5.35000000,398480.40000000,1650326399999,2068074.52900000,4998,181170.90000000,940617.37700000,0
2022-04-19,5.35000000,5.59000000,5.30000000,5.57000000,301541.90000000,1650412799999,1642314.10700000,3538,143060.30000000,778707.22500000,0
2022-04-20,5.56000000,5.77000000,5.39000000,5.48000000,468790.40000000,1650499199999,2599830.38300000,4405,221496.60000000,1228994.58700000,0
2022-04-21,5.48000000,5.62000000,5.13000000,5.20000000,890473.10000000,1650585599999,4802263.82200000,4516,465301.00000000,2509454.07100000,0
2022-04-22,5.20000000,5.42000000,5.18000000,5.37000000,686176.00000000,1650671999999,3646652.25100000,4586,343649.80000000,1825091.83600000,0
2022-04-23,5.36000000,5.55000000,5.20000000,5.27000000,1630278.90000000,1650758399999,8744109.38600000,3448,697404.80000000,3772408.76600000,0
2022-04-24,5.27000000,5.41000000,5.15000000,5.17000000,708959.70000000,1650844799999,3735338.35400000,2925,327665.30000000,1735621.01200000,0
2022-04-25,5.18000000,5.26000000,4.78000000,5.25000000,596914.80000000,1650931199999,2994134.98400000,5049,273148.40000000,1372118.98500000,0
2022-04-26,5.25000000,5.30000000,4.82000000,4.88000000,571024.80000000,1651017599999,2889706.99400000,4556,277533.00000000,1404358.00000000,0
2022-04-27,4.87000000,5.10000000,4.84000000,4.92000000,476029.70000000,1651103999999,2365291.05400000,3376,231039.90000000,1148575.38200000,0
2022-04-28,4.92000000,5.05000000,4.80000000,4.82000000,461002.50000000,1651190399999,2268191.29000000,2915,221793.60000000,1092317.18200000,0
2022-04-29,4.82000000,4.87000000,3.98000000,4.17000000,709763.40000000,1651276799999,3149808.09800000,4294,342612.80000000,1515313.42400000,0
2022-04-30,4.17000000,4.26000000,3.26000000,3.45000000,806575.70000000,1651363199999,3101391.47900000,6244,383290.50000000,1477475.95400000,0
